소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
"서울특별시 강남구 논현로4길 28 (개포동, 더샵그린아파트)",서울특별시 강남구 개포동 1167,생활방범,4,2020-08-27
서울특별시 강남구 도산대로 144 (논현동),서울특별시 강남구 논현동 6,생활방범,1,2020-08-27
"서울특별시 강남구 강남대로146길 28 (논현동, 논현아파트)",서울특별시 강남구 논현동 22,생활방범,5,2020-08-27
서울특별시 강남구 강남대로140길 47 (논현동),서울특별시 강남구 논현동 28-21 (학동공원 코너),생활방범,4,2020-08-27
"서울특별시 강남구 논현로145길 11 (논현동, 논현힐스빌5차)",서울특별시 강남구 논현동 32-4,생활방범,4,2020-08-27
,서울특별시 강남구 논현동 47-13 (논현은행나무공원 코너),생활방범,1,2020-08-27
서울특별시 강남구 학동로17길 12 (논현동),서울특별시 강남구 논현동 40 (논현골프연습장),생활방범,1,2020-08-27
,서울특별시 강남구 논현동 137-18 (논현목련공원 코너),생활방범,5,2020-08-27
서울특별시 강남구 강남대로122길 5 (논현동),서울특별시 강남구 논현동 164-12,생활방범,5,2020-08-27
서울특별시 강남구 강남대로120길 33 (논현동),서울특별시 강남구 논현동 181-1 (논현초 후문),생활방범,5,2020-08-27
서울특별시 강남구 강남대로122길 50 (논현동),서울특별시 강남구 논현동 169,생활방범,5,2020-08-27
서울특별시 강남구 강남대로120길 49 (논현동),서울특별시 강남구 논현동 170-29,생활방범,4,2020-08-27
서울특별시 강남구 강남대로118길 49 (논현동),서울특별시 강남구 논현동 181-15,생활방범,5,2020-08-27
서울특별시 강남구 강남대로116길 18 (논현동),서울특별시 강남구 논현동 184-9,생활방범,1,2020-08-27
"서울특별시 강남구 봉은사로11길 12 (논현동, 논현e편한세상)",서울특별시 강남구 논현동 195-1 (e-편한세상 입구),생활방범,4,2020-08-27
서울특별시 강남구 강남대로140길 47 (논현동),서울특별시 강남구 논현동 12-18 (학동공원 담장),생활방범,1,2020-08-27
서울특별시 강남구 강남대로128길 48 (논현동),서울특별시 강남구 논현동 139,생활방범,1,2020-08-27
서울특별시 강남구 논현로113길 12 (논현동),서울특별시 강남구 논현동 191-3,생활방범,1,2020-08-27
서울특별시 강남구 봉은사로13길 10 (논현동),서울특별시 강남구 논현동 194,생활방범,1,2020-08-27
서울특별시 강남구 도산대로16길 13-16 (논현동),서울특별시 강남구 논현동 10-26,생활방범,1,2020-08-27
서울특별시 강남구 도산대로8길 22 (논현동),서울특별시 강남구 논현동 16-31,생활방범,1,2020-08-27
"서울특별시 강남구 강남대로146길 28 (논현동, 논현아파트)",서울특별시 강남구 논현동 15-7 (논현신동아파밀리에A 담장),생활방범,1,2020-08-27
서울특별시 강남구 강남대로140길 46 (논현동),서울특별시 강남구 논현동 25,생활방범,5,2020-08-27
서울특별시 강남구 학동로20길 19-1 (논현동),서울특별시 강남구 논현동 127-9,생활방범,4,2020-08-27
서울특별시 강남구 강남대로126길 29 (논현동),서울특별시 강남구 논현동 140-11,생활방범,1,2020-08-27
서울특별시 강남구 논현로123길 19 (논현동),서울특별시 강남구 논현동 132-14 (논현개나리공원 담장),생활방범,1,2020-08-27
서울특별시 강남구 논현로123길 19 (논현동),서울특별시 강남구 논현동 151 (논현개나리공원 입구),생활방범,1,2020-08-27
서울특별시 강남구 논현로 641 (논현동),서울특별시 강남구 논현동 152-6,생활방범,1,2020-08-27
서울특별시 강남구 논현로121길 30 (논현동),서울특별시 강남구 논현동 154-21,생활방범,1,2020-08-27
서울특별시 강남구 봉은사로21길 64 (논현동),서울특별시 강남구 논현동 156,생활방범,5,2020-08-27
