년,상세영업상태명,학교종류,학교명,주소,경도,위도,구,행정동
2020,영업,어린이집,청파어린이집,서울특별시 용산구 청파동2가 36-4번지 (지상1층) ,126.968986702127,37.5452683682997,용산구,청파동
2020,영업,어린이집,동빙고어린이집,서울특별시 용산구 동빙고동 7-40번지 ,126.993993668838,37.5235662571596,용산구,서빙고동
2020,영업,어린이집,남산중앙어린이집,서울특별시 용산구 후암동 358-86번지 (지상1층) ,126.98357921413499,37.5483123003985,용산구,후암동
2020,영업,어린이집,새랑꾸미랑어린이집,서울특별시 용산구 도원동 23번지 삼성래미안아파트단지내 ,126.955292066192,37.5382858096126,용산구,용문동
2020,영업,어린이집,이촌어린이집,서울특별시 용산구 이촌동 206-1번지 ,126.95443996713699,37.526918468829706,용산구,이촌2동
2020,영업,어린이집,후암어린이집,서울특별시 용산구 후암동 160-1번지 ,126.97582790225401,37.547674157763,용산구,후암동
2020,영업,어린이집,원효어린이집,서울특별시 용산구 원효로3가 1-139번지 ,126.956736238136,37.534813667132795,용산구,원효로2동
2020,영업,어린이집,사무엘어린이집,서울특별시 용산구 이태원동 181-8번지 사무엘어린이집 ,126.990146535986,37.5345820539231,용산구,이태원1동
2020,영업,어린이집,상록어린이집,서울특별시 용산구 효창동 5-217번지 ,126.958289921718,37.540954254499,용산구,효창동
2020,영업,어린이집,보광어린이집,서울특별시 용산구 보광동 9-12번지 ,127.000886827225,37.5288326594755,용산구,보광동
2020,폐업,어린이집,해방어린이집,서울특별시 용산구 용산동2가 31번지 (지상1층) ,126.985175217878,37.5443706815507,용산구,용산2가동
2020,영업,어린이집,용산어린이집,서울특별시 용산구 한강로2가 187-3번지 ,126.967387590997,37.528570983082105,용산구,한강로동
2020,영업,어린이집,후암교회부설 두툼돌어린이집,서울특별시 용산구 후암동 238-1번지 1층 ,126.977200298631,37.547927027259796,용산구,후암동
2020,폐업,어린이집,청운어린이집,서울특별시 용산구 청파동1가 89-77번지 ,126.96477407513399,37.5483027327293,용산구,청파동
2020,영업,어린이집,도원어린이집,서울특별시 용산구 용문동 38-265번지 (지하층) ,126.958561506935,37.5382467304381,용산구,용문동
2020,영업,어린이집,소월어린이집,서울특별시 용산구 용산동2가 11-3번지 ,126.98581264672701,37.5461080199481,용산구,용산2가동
2020,영업,어린이집,서소문 삼성어린이집,서울특별시 중구 을지로1가 50번지 235층 ,126.97994095597299,37.5663045531045,중구,명동
2020,영업,어린이집,원당어린이집,서울특별시 도봉구 방학동 496번지 ,127.02522973594999,37.6587982814033,도봉구,방학3동
2020,영업,어린이집,도봉2동어린이집,서울특별시 도봉구 도봉동 624-112번지 ,127.045810309807,37.67368845843379,도봉구,도봉2동
2020,영업,어린이집,창3동어린이집,서울특별시 도봉구 창동 산 194-2번지 ,127.043759881186,37.639022506839,도봉구,창3동
2020,영업,어린이집,방학1동어린이집,서울특별시 도봉구 방학동 649-57번지 ,127.041095779356,37.6680799587315,도봉구,방학1동
2020,영업,어린이집,방학2동어린이집,서울특별시 도봉구 방학동 668-7번지 ,127.032052285688,37.662476810822895,도봉구,방학2동
2020,영업,어린이집,도봉도선어린이집,서울특별시 도봉구 도봉동 629-8번지 ,127.049127923792,37.6772460201997,도봉구,도봉2동
2020,영업,어린이집,창2동어린이집,서울특별시 도봉구 창동 632-74번지 ,127.035424865167,37.641255019900605,도봉구,창2동
2020,영업,유치원,서울국악유치원,서울특별시 금천구 시흥동 산 24-17번지 ,126.906541805393,37.44590736429429,금천구,시흥3동
2020,영업,어린이집,쌍문1동어린이집,서울특별시 도봉구 쌍문동 348-10번지 ,127.025951748648,37.64829016680061,도봉구,쌍문1동
2020,영업,어린이집,도봉1동어린이집,서울특별시 도봉구 도봉동 577번지 ,127.042847772533,37.6829881485213,도봉구,도봉1동
2020,영업,어린이집,쌍문2동어린이집,서울특별시 도봉구 쌍문동 8-19번지 ,127.037487808114,37.6613853579099,도봉구,쌍문2동
2020,영업,어린이집,도봉구청직장어린이집,서울특별시 도봉구 방학동 720번지 도봉구청내 ,127.04707265033701,37.66869654947679,도봉구,방학1동
2020,영업,어린이집,창5동어린이집,서울특별시 도봉구 창동 291-7번지 ,127.04304484026501,37.6548350752514,도봉구,창5동
2020,영업,어린이집,응봉어린이집(구립),서울특별시 성동구 응봉동 193-212번지 (지상1층) ,127.030523806168,37.5489212078142,성동구,응봉동
2020,영업,어린이집,서원어린이집,서울특별시 도봉구 도봉동 636-9번지 (1층) ,127.04652362473101,37.6697714590959,도봉구,도봉2동
2020,영업,어린이집,다온어린이집,서울특별시 도봉구 창동 366번지 서울가든(아)상가동 ,127.044514068524,37.6478190778258,도봉구,창1동
2020,영업,어린이집,상아어린이집,서울특별시 도봉구 창동 296-15번지 대원빌딩2층 ,127.04136132363001,37.654461311658004,도봉구,창5동
2020,영업,어린이집,해맑은예체능어린이집,서울특별시 도봉구 쌍문동 493-8번지 ,127.015252431257,37.6565821601056,도봉구,쌍문1동
2020,영업,어린이집,꿈마당어린이집,서울특별시 도봉구 도봉동 567-2번지 ,127.043816590632,37.6841369878145,도봉구,도봉1동
2020,영업,어린이집,엘림어린이집,서울특별시 도봉구 방학동 424번지 ,127.02707343941799,37.664210311836,도봉구,방학3동
2020,영업,어린이집,하늘빛어린이집,서울특별시 도봉구 도봉동 596-31번지 ,127.044027673447,37.6777601642042,도봉구,도봉1동
2020,영업,어린이집,가나어린이집,서울특별시 도봉구 쌍문동 315-180번지 ,127.030444165756,37.6488986932183,도봉구,쌍문3동
2020,영업,어린이집,청아어린이집,서울특별시 도봉구 창동 808번지 동아청솔(아) 단지내 ,127.04827686831,37.6572410977676,도봉구,창4동
2020,영업,어린이집,서초어린이집,서울특별시 서초구 방배동 1027-6번지 (지하1층) ,127.000235754811,37.4746653887329,서초구,방배3동
2020,영업,어린이집,잠원꿈밭어린이집,서울특별시 서초구 잠원동 24-11번지 (지하1층) ,127.01656529346,37.5137494249504,서초구,잠원동
2020,영업,어린이집,구립서초한별어린이집,서울특별시 서초구 양재동 249-12번지 지하 1 층 ,127.039621589509,37.4733017286406,서초구,양재2동
2020,폐업,어린이집,신애어린이집,서울특별시 서초구 우면동 68번지 1층 ,127.02658600312401,37.4718754558688,서초구,양재1동
2020,영업,어린이집,까리따스어린이집,서울특별시 서초구 방배동 3274번지 1층 ,126.984188104755,37.474752940791,서초구,방배2동
2020,영업,어린이집,바로미어린이집,서울특별시 서초구 서초동 1701-1번지 서울법원종합청사 별관 지상1층 ,127.011386114229,37.497001237963794,서초구,서초3동
2020,영업,어린이집,반포청사어린이집,서울특별시 서초구 반포동 520-3번지 (지상1층) ,127.00296320825599,37.4993588720589,서초구,반포4동
2020,영업,어린이집,국회사무처국회어린이집,서울특별시 영등포구 여의도동 1번지 ,126.91535677577801,37.5310475074358,영등포구,여의동
2020,영업,어린이집,반포어린이집,서울특별시 서초구 반포동 107-87번지 지하1층 ,126.996718618874,37.497030665447,서초구,반포4동
2020,영업,어린이집,남태령어린이집,서울특별시 서초구 방배동 2877번지 지하1층 ,126.98877238643,37.465872643611796,서초구,방배2동
2020,영업,유치원,일민유치원,서울특별시 용산구 산천동 193번지 일민유치원 ,126.950568637454,37.5349915344981,용산구,원효로2동
2020,영업,유치원,해뜨는유치원,서울특별시 성북구 정릉동 181-22번지 ,127.015716742682,37.60485595412221,성북구,정릉1동
2020,영업,어린이집,영재어린이집,서울특별시 서초구 양재동 345-4번지 3층 ,127.043691385974,37.4684019153325,서초구,양재2동
2020,영업,유치원,도원유치원,서울특별시 용산구 도원동 4-3번지 ,126.957817581886,37.538834019031896,용산구,용문동
2020,영업,유치원,원유치원,서울특별시 용산구 이촌동 402-0번지 ,126.97744369052299,37.5192234129583,용산구,이촌1동
2020,영업,유치원,수암유치원,서울특별시 중구 신당동 844번지 남산타운단지 24동 앞 ,127.009255376042,37.549003660166704,중구,약수동
2020,영업,어린이집,서초성모어린이집,서울특별시 서초구 반포동 54-9번지 (지하1층) ,127.00949700852301,37.5010839967159,서초구,반포4동
2020,영업,어린이집,구립서초사랑어린이집,서울특별시 서초구 잠원동 49-25번지 (지하1층) ,127.01479345226002,37.5205650302782,서초구,잠원동
2020,영업,어린이집,행복한어린이집,서울특별시 서초구 방배동 789-22번지 (지상1층) ,126.98589657926,37.4920240521582,서초구,방배본동
2020,영업,어린이집,상명어린이집,서울특별시 서초구 서초동 1491-12번지 지하1층 ,127.003074174176,37.4834524350787,서초구,서초3동
2020,영업,유치원,가명유치원,서울특별시 중구 중림동 149-2,126.967223037283,37.5590645017077,중구,중림동
2020,영업,유치원,덕수유치원,서울특별시 성북구 성북동 243-1번지 ,126.995241782235,37.5939401890497,성북구,성북동
2020,영업,유치원,약수유치원,서울특별시 중구 신당동 842번지 ,127.014684838211,37.554758565308106,중구,청구동
2020,영업,어린이집,한티어린이집,서울특별시 강남구 대치동 994-17번지 대치문화복지회관3층 ,127.06693287302099,37.4999656569694,강남구,대치2동
2020,영업,어린이집,서초구립사랑의어린이집,서울특별시 서초구 잠원동 60-5번지 (지상1층) ,127.01096461669701,37.5099392849185,서초구,반포3동
2020,영업,어린이집,구립 샛별어린이집,서울특별시 구로구 구로동 549-8번지 ,126.885077458032,37.499936635,구로구,구로5동
2020,영업,유치원,신일유치원,서울특별시 중구 신당동 369-51번지 ,127.011384885507,37.5552688629789,중구,약수동
2020,폐업,어린이집,구립역촌2동어린이집,서울특별시 은평구 역촌동 66-11,126.91392074920401,37.602642189727796,은평구,역촌동
2020,폐업,어린이집,성아어린이집,서울특별시 은평구 응암동 348-36번지 ,126.91947677005899,37.5909651835832,은평구,응암2동
2020,폐업,어린이집,구립역촌어린이집,서울특별시 은평구 역촌동 26-45,126.920901281252,37.604773906363796,은평구,역촌동
2020,영업,어린이집,구립은아새어린이집,서울특별시 은평구 응암동 123-19번지 ,126.91600218889201,37.595004679059,은평구,응암3동
2020,영업,어린이집,성모자애어린이집,서울특별시 은평구 불광동 301-80번지 ,126.923783903742,37.6177204501023,은평구,불광1동
2020,영업,어린이집,구립구산어린이집,서울특별시 은평구 구산동 340-6번지 ,126.90790606578899,37.6148079541604,은평구,구산동
2020,영업,어린이집,구립불광어린이집,서울특별시 은평구 불광동 205-2번지 ,126.929398841443,37.621704587151605,은평구,불광2동
2020,영업,어린이집,구립개나리어린이집,서울특별시 은평구 불광동 444-5번지 ,126.92655780663,37.625349563278,은평구,불광2동
2020,영업,어린이집,큰나무어린이집,서울특별시 구로구 고척동 296번지 대우(A)단지내 ,126.855452593344,37.5030131086245,구로구,고척2동
2020,영업,어린이집,은현어린이집,서울특별시 은평구 갈현동 9-25번지 ,126.916292945221,37.6254667791939,은평구,갈현1동
2020,영업,어린이집,구립은평어린이집,서울특별시 은평구 증산동 92-143번지 ,126.90621999515601,37.5865089168539,은평구,증산동
2020,영업,어린이집,영산어린이집,서울특별시 은평구 불광동 279-2번지 ,126.931681680354,37.612907571889295,은평구,불광1동
2020,영업,유치원,신촌유치원,서울특별시 서대문구 창천동 113-10번지 ,126.93155281985399,37.5573592482691,서대문구,신촌동
2020,영업,유치원,한일유치원,서울특별시 중구 신당동 67-81번지 ,127.01990292168301,37.5631068532682,중구,신당5동
2020,영업,유치원,학교법인 충암유치원,서울특별시 서대문구 남가좌동 2-3번지 충암초등학교 내 ,126.922354413151,37.58473879689061,서대문구,남가좌2동
2020,영업,어린이집,능곡어린이집,서울특별시 구로구 고척동 316번지 능곡어린이집 ,126.85443850613301,37.503181161631396,구로구,고척2동
2020,영업,어린이집,온수어린이집,서울특별시 구로구 온수동 120-11번지 ,126.818712056677,37.4936321281169,구로구,수궁동
2020,영업,어린이집,명화어린이집,서울특별시 구로구 개봉동 303-25번지 ,126.855087555436,37.4934554127126,구로구,개봉2동
2020,영업,어린이집,만나어린이집,서울특별시 구로구 개봉동 111-7번지 ,126.846219966528,37.5051310607602,구로구,개봉1동
2020,폐업,어린이집,다향어린이집,서울특별시 구로구 오류동 213-10번지 ,126.837340094784,37.4878062233051,구로구,오류2동
2020,영업,어린이집,반야어린이집,서울특별시 구로구 신도림동 324-13번지 ,126.883786946931,37.5134833370579,구로구,신도림동
2020,영업,어린이집,덕성어린이집,서울특별시 구로구 고척동 166-3번지 ,126.854162099149,37.5067021503364,구로구,고척2동
2020,영업,어린이집,고척어린이집,서울특별시 구로구 고척동 141-1번지 ,126.86054565168199,37.5025350306089,구로구,고척1동
2020,영업,어린이집,연꽃어린이집,서울특별시 구로구 구로동 777-22번지 연꽃어린이집 ,126.890299481658,37.487412241608,구로구,구로3동
2020,영업,어린이집,성은어린이집,서울특별시 구로구 구로동 705-7번지 ,126.883258060369,37.4906988942278,구로구,구로2동
2020,영업,어린이집,구민어린이집,서울특별시 구로구 구로동 90-1번지 ,126.89158278730801,37.4947521450933,구로구,구로4동
2020,영업,어린이집,섬기는어린이집,서울특별시 구로구 가리봉동 111-1번지 ,126.889642515209,37.4828674348533,구로구,가리봉동
2020,영업,어린이집,지암어린이집,서울특별시 구로구 개봉동 354-6번지 (354-21) ,126.85283647402099,37.48722443216009,구로구,개봉3동
2020,폐업,어린이집,항동어린이집,서울특별시 구로구 항동 12-19번지 항동어린이집 ,126.82344112367399,37.485356130045,구로구,항동
2020,영업,어린이집,남산어린이집,서울특별시 구로구 고척동 52-316번지 ,126.864877108377,37.5028507037735,구로구,고척1동
2020,영업,어린이집,역삼가애어린이집,서울특별시 강남구 역삼동 783-19번지 ,127.044732484357,37.4948574029133,강남구,역삼2동
2020,영업,어린이집,강남구립보람어린이집,서울특별시 강남구 대치동 601-0번지 지상1층 ,127.061338245861,37.4943589563788,강남구,대치1동
2020,영업,어린이집,태화어린이집,서울특별시 강남구 수서동 741-0번지 지상1층 ,127.09330077140899,37.4848385998018,강남구,일원본동
2020,영업,어린이집,강남구립대청어린이집,서울특별시 강남구 일원동 675-1번지 지상1층 ,127.083502443243,37.4908623012801,강남구,일원1동
2020,영업,어린이집,준현어린이집,서울특별시 강남구 청담동 19-16번지 지상2층 ,127.043336811681,37.5225982276932,강남구,청담동
2020,영업,어린이집,동산어린이집,서울특별시 강남구 개포동 1262-9번지 지하1층 ,127.050254812028,37.479467958963,강남구,개포4동
2020,영업,어린이집,구립대치어린이집,서울특별시 강남구 대치동 985-1번지 ,127.065497967903,37.501812086977104,강남구,대치2동
2020,영업,어린이집,해피어린이집,서울특별시 강남구 수서동 746-0번지 까치마을아파트관리동지상1층 ,127.087594588891,37.4847251268029,강남구,일원본동
2020,영업,어린이집,논현어린이집,서울특별시 강남구 논현동 137-16번지 지하1층 ,127.026859612928,37.511030867992396,강남구,논현1동
2020,영업,어린이집,구립푸른어린이집,서울특별시 강남구 자곡동 440-33번지 지상1층 ,127.09980606120001,37.47355367474329,강남구,세곡동
2020,영업,어린이집,청마을어린이집,서울특별시 강남구 일원동 711-0번지 지상1층 ,127.090259593712,37.492625329087794,강남구,일원1동
2020,영업,어린이집,예지어린이집,서울특별시 강남구 개포동 1164-15번지 대경빌딩 ,127.053361845198,37.4734657769789,강남구,개포4동
2020,영업,어린이집,강남구민회관어린이집,서울특별시 강남구 대치동 509-2번지 지상1층 ,127.064125855635,37.493840729484894,강남구,대치2동
2020,영업,어린이집,동서울어린이집,서울특별시 광진구 구의동 204-22번지 ,127.091438442871,37.54315955418609,광진구,구의3동
2020,영업,어린이집,구립자양2동어린이집,서울특별시 광진구 자양동 669-2번지 ,127.08448025452499,37.528842845423796,광진구,자양2동
2020,영업,어린이집,미담어린이집,서울특별시 강남구 일원동 717번지 삼성생명 일원동 빌딩 ,127.08442776256399,37.4839922695395,강남구,일원본동
2020,영업,어린이집,구립역삼어린이집,서울특별시 강남구 역삼동 743-7번지 지상2층 ,127.03565122438101,37.4971127973507,강남구,역삼1동
2020,영업,어린이집,구립일원어린이집,서울특별시 강남구 일원동 730-0번지 지상3층 ,127.07791859500401,37.4840833646736,강남구,일원본동
2020,영업,어린이집,느티나무어린이집,서울특별시 광진구 화양동 478-3번지 ,127.07806731081699,37.54540669749321,광진구,화양동
2020,영업,어린이집,삼성어린이집,서울특별시 강남구 삼성동 89-2번지 지상1층 ,127.05966789896601,37.517254068606704,강남구,삼성1동
2020,영업,어린이집,수서서머힐어린이집,서울특별시 강남구 수서동 712-0번지 지상2층 ,127.103552062194,37.4894614012726,강남구,수서동
2020,영업,어린이집,구립바롬어린이집,서울특별시 강남구 신사동 647-6번지 지하1층 ,127.036337367655,37.52531077048889,강남구,압구정동
2020,영업,어린이집,청수어린이집,서울특별시 강남구 청담동 124-1번지 지상3층 ,127.049220339161,37.5250534902457,강남구,청담동
2020,영업,어린이집,다솔어린이집,서울특별시 강남구 개포동 1198-7번지 ,127.04906274516,37.47534576392921,강남구,개포4동
2020,영업,어린이집,강남선재어린이집,서울특별시 강남구 대치동 916-23번지 지상1층 ,127.056334129744,37.5014588497954,강남구,대치4동
2020,영업,어린이집,성심어린이집,서울특별시 광진구 중곡동 134-25번지 ,127.084964514818,37.5565888438511,광진구,중곡2동
2020,영업,어린이집,선우어린이집,서울특별시 강남구 도곡동 548-1번지 ,127.038492655349,37.490745299913,강남구,도곡1동
2020,폐업,어린이집,중곡1동어린이집,서울특별시 광진구 중곡동 258-17번지 ,127.079601914132,37.5609133263992,광진구,중곡1동
2020,영업,어린이집,성아어린이집,서울특별시 강남구 도곡동 515-15번지 ,127.043584722488,37.4840801075438,강남구,도곡2동
2020,영업,어린이집,민들레어린이집,서울특별시 강남구 수서동 723-0번지 지상1층 ,127.105122149538,37.4873037825343,강남구,수서동
2020,폐업,어린이집,자양4동어린이집,서울특별시 광진구 자양동 5-7번지 ,127.068372306187,37.539096065442,광진구,자양4동
2020,영업,어린이집,강남어린이집,서울특별시 강남구 개포동 12-0번지 지상1층 ,127.075191406544,37.4941756707605,강남구,일원2동
2020,영업,어린이집,중앙어린이집,서울특별시 광진구 자양동 615-28번지 ,127.078068456812,37.5329554102965,광진구,자양1동
2020,영업,어린이집,신사어린이집,서울특별시 강남구 신사동 543-5번지 지하1층 ,127.02401104729799,37.5199918771792,강남구,신사동
2020,영업,어린이집,명성어린이집,서울특별시 광진구 구의동 248-5번지 ,127.086316509265,37.5400774791653,광진구,구의1동
2020,영업,어린이집,명화어린이집,서울특별시 강남구 수서동 707-0번지 지상1층 ,127.10015362513599,37.4911237260586,강남구,수서동
2020,영업,어린이집,솔로몬어린이집,서울특별시 광진구 중곡동 191-36번지 ,127.08065203687,37.5665669158228,광진구,중곡3동
2020,영업,어린이집,군자어린이집,서울특별시 광진구 군자동 117-10번지 ,127.072666702977,37.5545832880111,광진구,군자동
2020,영업,어린이집,수서어린이집,서울특별시 강남구 수서동 450-2번지 ,127.099054643535,37.4861328789609,강남구,수서동
2020,영업,어린이집,구일어린이집,서울특별시 구로구 구로동 685-219번지 ,126.874364450301,37.4917311381906,구로구,구로1동
2020,영업,어린이집,구립연화어린이집,서울특별시 강남구 논현동 114-24번지 논현문화복지회관3층 ,127.037210824581,37.517283199815104,강남구,논현2동
2020,폐업,어린이집,참사랑어린이집,서울특별시 강남구 역삼동 657-27,127.036727653425,37.5060333184649,강남구,역삼1동
2020,영업,어린이집,동성어린이집,서울특별시 광진구 자양동 6-13번지 ,127.06767416617,37.539432095157,광진구,자양4동
2020,영업,어린이집,목련어린이집,서울특별시 강남구 개포동 14-2번지 지상2층 ,127.07768189482401,37.4939862332378,강남구,일원2동
2020,영업,어린이집,양재2동어린이집,서울특별시 서초구 양재동 341-8번지 (지하1층) ,127.044655577584,37.46911794788579,서초구,양재2동
2020,영업,어린이집,즐거운어린이집,서울특별시 강서구 가양동 1481-0번지 (지상 1층) ,126.854574440511,37.563541153268396,강서구,가양2동
2020,영업,어린이집,한솔어린이집,서울특별시 구로구 개봉동 64-10번지 ,126.84502084796699,37.50045496676979,구로구,개봉1동
2020,영업,어린이집,샬롬어린이집,서울특별시 성북구 보문동5가 41번지 ,127.01875737649,37.583674853509706,성북구,보문동
2020,영업,어린이집,초망어린이집,서울특별시 강남구 삼성동 92-13번지 ,127.061846980701,37.5162484615817,강남구,삼성1동
2020,영업,어린이집,미래어린이집,서울특별시 구로구 구로동 751-14번지 ,126.887583802519,37.488095946645004,구로구,구로4동
2020,영업,어린이집,돌곶이어린이집,서울특별시 성북구 석관동 343-61번지 ,127.055597484893,37.609681883391296,성북구,석관동
2020,영업,어린이집,영광어린이집,서울특별시 성북구 하월곡동 222-7번지 ,127.03828414285101,37.6056624949982,성북구,월곡1동
2020,영업,어린이집,국공립 돈암2동 어린이집,서울특별시 성북구 돈암동 609-1 한진A 406동,127.010292769897,37.59479797683621,성북구,돈암2동
2020,영업,어린이집,정릉1동어린이집,서울특별시 성북구 정릉동 966-100번지 ,127.016529024425,37.6029030899454,성북구,정릉1동
2020,영업,어린이집,웅지어린이집,서울특별시 성북구 길음동 877-255번지 ,127.02121510847799,37.6022577580909,성북구,길음1동
2020,영업,어린이집,북악어린이집,서울특별시 성북구 정릉동 357번지 ,127.007831267103,37.6097876258168,성북구,정릉3동
2020,영업,어린이집,목화어린이집,서울특별시 성북구 하월곡동 52-6번지 ,127.039978160725,37.6043910383324,성북구,월곡2동
2020,영업,어린이집,성북어린이집,서울특별시 성북구 동소문동1가 1번지 ,127.00581995481701,37.589603249979604,성북구,성북동
2020,영업,어린이집,큰나무어린이집,서울특별시 성북구 상월곡동 산 8-10번지 ,127.051561583802,37.6033893944443,성북구,월곡2동
2020,영업,어린이집,효창어린이집,서울특별시 용산구 효창동 5-410번지 ,126.961358722209,37.5421765053649,용산구,효창동
2020,영업,어린이집,원광샛별어린이집,서울특별시 서초구 양재동 6-9번지 (지상1층) ,127.041698656779,37.482722035064704,서초구,양재1동
2020,영업,어린이집,구립 사근다솜어린이집,서울특별시 성동구 사근동 223-22번지 ,127.045274961848,37.561393472466506,성동구,사근동
2020,영업,어린이집,헷세드어린이집,서울특별시 성동구 응봉동 275번지 신동아(아)상가 2층 ,127.02947632308998,37.5502423608696,성동구,응봉동
2020,영업,어린이집,튼튼삐아제어린이집,서울특별시 성동구 행당동 347번지 대림(아) 제2관리사무소2층 ,127.027093261846,37.557892019540894,성동구,행당2동
2020,영업,어린이집,꿈터어린이집,서울특별시 성동구 용답동 19-7번지 지상2층 ,127.055097221573,37.5624220525431,성동구,용답동
2020,영업,어린이집,우정어린이집,서울특별시 은평구 갈현동 298-10번지 ,126.915004678183,37.62563780079429,은평구,갈현1동
2020,영업,어린이집,중림어린이집,서울특별시 중구 만리동1가 62-12번지 ,126.96769109176,37.555664744572,중구,중림동
2020,영업,유치원,양재천사유치원,서울특별시 서초구 양재동 154-2번지 지상 2층 ,127.02943401138599,37.4766089319275,서초구,양재1동
2020,영업,어린이집,성동구청 무지개어린이집,서울특별시 성동구 행당동 142-1번지 ,127.03539829607,37.5591785988703,성동구,행당1동
2020,영업,어린이집,구립서초남서울어린이집,서울특별시 서초구 잠원동 76-9번지 10 (지하1층) ,127.000861002945,37.5068687157615,서초구,반포3동
2020,영업,어린이집,서문교회부설어린이집,서울특별시 은평구 응암동 577-57번지 ,126.916690410273,37.59156784414649,은평구,응암3동
2020,영업,어린이집,수성어린이집,서울특별시 은평구 갈현동 275-124번지 ,126.913419655871,37.623570776750604,은평구,갈현1동
2020,영업,어린이집,상미어린이집,서울특별시 강동구 천호동 303-18번지 ,127.132287939457,37.546454174924506,강동구,천호2동
2020,영업,어린이집,구립 나래어린이집,서울특별시 구로구 오류동 6-126번지 ,126.838789145385,37.496409513623796,구로구,오류1동
2020,영업,어린이집,애지어린이집,서울특별시 강동구 둔촌동 452-2번지 ,127.14159518583999,37.531807073614395,강동구,둔촌2동
2020,영업,어린이집,구립신바람어린이집,서울특별시 강동구 성내동 508-1,127.129342750444,37.5322227527368,강동구,성내2동
2020,영업,어린이집,구립고덕2동어린이집,서울특별시 강동구 고덕동 258-7,127.161709396629,37.5607649760506,강동구,고덕2동
2020,영업,어린이집,구립강동어린이집,서울특별시 강동구 암사동 414-2번지 ,127.142009127143,37.5564321686086,강동구,암사3동
2020,영업,어린이집,구립곡교어린이집,서울특별시 강동구 천호동 362-60번지 ,127.12827865866801,37.5434049903477,강동구,천호2동
2020,영업,어린이집,천호어린이집,서울특별시 강동구 천호동 48-2번지 ,127.138531192663,37.5437403618941,강동구,천호1동
2020,영업,어린이집,구립빗살어린이집,서울특별시 강동구 천호동 340-39,127.123631036891,37.5426538686894,강동구,천호2동
2020,영업,어린이집,강동복지관어린이집,서울특별시 강동구 천호동 555번지 ,127.129753452397,37.5399175029955,강동구,천호3동
2020,영업,어린이집,구립둔촌어린이집,서울특별시 강동구 둔촌동 81-4번지 ,127.14303349597401,37.5305940617125,강동구,둔촌2동
2020,영업,어린이집,구립상계어린이집,서울특별시 노원구 상계동 101-135번지 ,127.078415125692,37.667925868870505,노원구,상계3.4동
2020,영업,어린이집,구립성내삼어린이집,서울특별시 강동구 성내동 446-30번지 ,127.130354272444,37.5247881224184,강동구,성내3동
2020,영업,어린이집,구립성내일어린이집,서울특별시 강동구 성내동 521-7번지 ,127.12686700654899,37.5305533500659,강동구,성내1동
2020,영업,어린이집,구립청소년회관어린이집,서울특별시 강동구 명일동 327-6,127.146219065954,37.5497526730914,강동구,명일1동
2020,영업,어린이집,사랑어린이집,서울특별시 강동구 둔촌동 94-3번지 ,127.14362689699301,37.5289379661882,강동구,둔촌2동
2020,폐업,어린이집,청포도어린이집,서울특별시 강동구 명일동 336-2번지 ,127.144479914324,37.548441911218,강동구,명일1동
2020,영업,어린이집,향기로운어린이집,서울특별시 강동구 명일동 350-1번지 ,127.145332214666,37.5447086785842,강동구,명일1동
2020,영업,어린이집,푸르니서초어린이집,서울특별시 서초구 서초동 1607-5 푸르니서초어린이집1층,127.02376033253799,37.4874550925876,서초구,서초1동
2020,영업,어린이집,요한어린이집,서울특별시 강북구 미아동 301-10번지 ,127.02303427304399,37.6246936618739,강북구,미아동
2020,영업,어린이집,한세어린이집,서울특별시 강동구 성내동 196-8번지 ,127.13233716706301,37.5343526228435,강동구,성내2동
2020,영업,어린이집,세화어린이집,서울특별시 구로구 구로동 745-74번지 ,126.886186710564,37.4869652927672,구로구,구로4동
2020,영업,어린이집,탐구어린이집,서울특별시 강북구 미아동 87-141번지 ,127.033728052612,37.6161056723715,강북구,송중동
2020,영업,어린이집,인수동 어린이집,서울특별시 강북구 수유동 355-8번지 ,127.01410982049299,37.641480086799895,강북구,인수동
2020,영업,유치원,화계유치원,서울특별시 강북구 수유동 118-1번지 화계유치원 ,127.018824738669,37.6345527704542,강북구,인수동
2020,폐업,어린이집,구립삼각산동어린이집,서울특별시 강북구 미아동 1357-5번지 삼각산아이원프러스 101호 ,127.017456879815,37.616773328263996,강북구,삼각산동
2020,영업,어린이집,신광어린이집,서울특별시 강동구 암사동 495-56번지 ,127.13091251481899,37.5495922009227,강동구,암사1동
2020,영업,어린이집,구립 율곡 어린이집,서울특별시 강북구 미아동 258-733번지 ,127.031669657451,37.6255863223064,강북구,미아동
2020,영업,어린이집,앨리스어린이집,서울특별시 강동구 암사동 457-43번지 (3층) ,127.135132308051,37.5540913029061,강동구,암사1동
2020,영업,어린이집,구립삼양어린이집,서울특별시 강북구 미아동 791-469번지 구립삼양어린이집 ,127.019928526232,37.6277159369104,강북구,삼양동
2020,영업,어린이집,제일어린이집,서울특별시 강북구 우이동 139-10번지 ,127.01072930343,37.6593006329062,강북구,우이동
2020,영업,어린이집,구립송중동어린이집,서울특별시 강북구 미아동 1356-1번지 송중동어린이집 ,127.03508285722401,37.6139779872531,강북구,송중동
2020,영업,어린이집,구립송천동어린이집,서울특별시 강북구 미아동 403-44번지 ,127.024330388867,37.617474332315,강북구,송천동
