년,정류장명,Y좌표,X좌표,주소,구,행정동
2020,동대문해병전우회,37.5763719,127.04552450000001,서울특별시 동대문구 답십리동 555,동대문구,답십리1동
2020,태양어린이.동아아파트,37.57406424,127.0454348,서울특별시 동대문구 답십리동 555,동대문구,답십리1동
2020,한신휴플러스후문,37.57298963,127.04673159999999,서울특별시 동대문구 답십리동 542-1,동대문구,답십리1동
2020,신답역,37.57114047,127.04923459999999,서울특별시 동대문구 답십리동 555,동대문구,답십리1동
2020,장미예식장,37.57015863,127.05054369999999,서울특별시 동대문구 답십리동 530-5,동대문구,답십리1동
2020,동부자동차매매시장,37.56899581,127.0514871,서울특별시 동대문구 답십리동 530-6,동대문구,답십리1동
2020,답십리역.경우회매장입구,37.56747388,127.05348640000001,서울특별시 동대문구 답십리동 530-20,동대문구,답십리1동
2020,답십리쌍마사거리,37.56618994,127.05520159999999,서울특별시 동대문구 답십리동 530-15,동대문구,답십리1동
2020,부속상가,37.56514310000001,127.05661470000001,서울특별시 동대문구 답십리동 530-18,동대문구,답십리1동
2020,고려대역3번출구,37.59048339,127.03652609999999,서울특별시 동대문구 제기동 1150-1,동대문구,제기동
2020,의료원입구사거리,37.59269938,127.05265849999999,서울특별시 동대문구 회기동 16-46,동대문구,회기동
2020,삼육서울병원,37.590276200000005,127.06222199999999,서울특별시 동대문구 휘경동 270-1,동대문구,휘경1동
2020,장안삼거리,37.57802912,127.0723517,서울특별시 동대문구 장안동 313-4,동대문구,장안2동
2020,장안사거리삼성래미안,37.57320939,127.0720255,서울특별시 동대문구 장안동 309-10,동대문구,장안2동
2020,장안사거리삼성래미안,37.57378629,127.0716865,서울특별시 동대문구 장안동 306-11,동대문구,장안2동
2020,장한평역,37.56138477,127.0667269,서울특별시 동대문구 장안동 472-2,동대문구,장안1동
2020,청량리역,37.58043552,127.0462731,서울특별시 동대문구 전농동 591-52,동대문구,전농1동
2020,서울시립대입구,37.58285626,127.0538031,서울특별시 동대문구 전농동 124-71,동대문구,전농1동
2020,전농로터리시장,37.57725264,127.05710159999998,서울특별시 동대문구 전농동 295-26,동대문구,전농1동
2020,신답역,37.57054815,127.04778400000001,서울특별시 동대문구 답십리동 524-1,동대문구,답십리1동
2020,장안삼거리,37.57784732,127.07199720000001,서울특별시 동대문구 장안동 469-3,동대문구,장안2동
2020,신설동로터리.서울풍물시장,37.57374625,127.0234622,서울특별시 동대문구 신설동 117-6,동대문구,용신동
2020,경동시장앞,37.58056802,127.0386578,서울특별시 동대문구 제기동 1030,동대문구,제기동
2020,경동시장사거리,37.57722935,127.0381091,서울특별시 동대문구 용두동 47-1,동대문구,용신동
2020,경남관광호텔,37.57085927,127.07064779999999,서울특별시 동대문구 장안동 469-7,동대문구,장안1동
2020,경남관광호텔,37.57034109,127.07073899999999,서울특별시 동대문구 장안동 366-7,동대문구,장안2동
2020,동답초교.대림아파트,37.57110482,127.0651585,서울특별시 동대문구 답십리동 920,동대문구,답십리2동
2020,동대문노인종합복지관,37.58631032,127.0492582,서울특별시 동대문구 청량리동 34,동대문구,청량리동
2020,망우역.상봉터미널,37.59782836,127.0911386,서울특별시 중랑구 상봉동 160-3,중랑구,상봉1동
2020,망우역.상봉터미널,37.59750728,127.09035,서울특별시 중랑구 상봉동 160-3,중랑구,상봉2동
2020,상봉역.중랑우체국,37.59589468,127.08376270000001,서울특별시 중랑구 상봉동 160-7,중랑구,상봉2동
2020,상봉역.중랑우체국,37.59555107,127.08291640000002,서울특별시 중랑구 상봉동 160-7,중랑구,상봉2동
2020,중랑역.동부시장,37.59398322,127.0761665,서울특별시 중랑구 중화동 211-4,중랑구,중화2동
2020,중랑역.동부시장,37.59358652,127.0750971,서울특별시 중랑구 상봉동 160-12,중랑구,상봉2동
2020,망우역.망우지구대,37.59882146,127.0955656,서울특별시 중랑구 망우동 534-8,중랑구,망우본동
2020,망우역.망우지구대,37.598558000000004,127.09487109999999,서울특별시 중랑구 망우동 534-64,중랑구,망우본동
2020,우림시장.망우사거리,37.59953963,127.0988395,서울특별시 중랑구 망우동 534-6,중랑구,망우본동
2020,우림시장.망우사거리,37.59925657,127.0979094,서울특별시 중랑구 망우동 534-6,중랑구,망우본동
2020,금란교회,37.60045248,127.1040345,서울특별시 중랑구 망우동 534-3,중랑구,망우본동
2020,금란교회,37.60030708,127.10337630000001,서울특별시 중랑구 망우동 534-3,중랑구,망우본동
2020,동부제일병원.망우리공원,37.6004643,127.10890220000002,서울특별시 중랑구 망우동 534-1,중랑구,망우본동
2020,동부제일병원.망우리공원,37.600478,127.10775600000001,서울특별시 중랑구 망우동 534-2,중랑구,망우본동
2020,극동늘푸른아파트,37.61470265,127.07640400000001,서울특별시 중랑구 묵동 379,중랑구,묵2동
2020,묵동자이.신도브래뉴아파트,37.61527027,127.0765886,서울특별시 중랑구 묵동 189-2,중랑구,묵1동
2020,묵동삼거리.먹골역,37.612556700000006,127.0771199,서울특별시 중랑구 묵동 189-3,중랑구,묵2동
2020,먹골역. 묵동자이아파트,37.6135939,127.0771009,서울특별시 중랑구 묵동 189-2,중랑구,묵1동
2020,한국전력동부지사,37.60713235,127.07819599999999,서울특별시 중랑구 묵동 245-6,중랑구,묵2동
2020,한국전력동부지사,37.60603711,127.078828,서울특별시 중랑구 묵동 188-11,중랑구,묵1동
2020,지하철7호선중화역,37.60264857,127.07915630000001,서울특별시 중랑구 중화동 50-3,중랑구,중화2동
2020,지하철7호선중화역,37.60284415,127.07944979999999,서울특별시 중랑구 중화동 285-12,중랑구,중화1동
2020,국민은행중화동지점,37.59874634,127.07990330000001,서울특별시 중랑구 중화동 50-8,중랑구,중화2동
2020,중화동한신아파트,37.59907622,127.08016950000001,서울특별시 중랑구 중화동 294-7,중랑구,중화1동
2020,상봉2동복합청사.도서관,37.59189107,127.07997830000001,서울특별시 중랑구 면목동 294-1,중랑구,면목2동
2020,상봉2동복합청사.도서관,37.59183496,127.0803304,서울특별시 중랑구 상봉동 126-53,중랑구,상봉2동
2020,면목2동주민센터,37.58938252,127.07985900000001,서울특별시 중랑구 면목동 294-5,중랑구,면목2동
2020,중목초등학교,37.58954537,127.08021699999999,서울특별시 중랑구 면목동 145-31,중랑구,면목2동
2020,면목2동,37.58729746,127.0797684,서울특별시 중랑구 면목동 294-6,중랑구,면목2동
2020,면목2동,37.58747924,127.0801196,서울특별시 중랑구 면목동 146-75,중랑구,면목2동
2020,면목5동주민센터,37.58506734,127.07966529999999,서울특별시 중랑구 면목동 297-25,중랑구,면목5동
2020,장안시장,37.58534102,127.0800313,서울특별시 중랑구 면목동 151-7,중랑구,면목5동
2020,면목신우아파트,37.58027099,127.0794405,서울특별시 중랑구 면목동 1518,중랑구,면목5동
2020,면목신우아파트,37.58063297,127.07981229999999,서울특별시 중랑구 면목동 168-2,중랑구,면목5동
2020,면목119안전센터,37.573521500000005,127.0799088,서울특별시 중랑구 면목동 1521,중랑구,면목4동
2020,경남아너스빌아파트앞,37.57474952,127.08015470000001,서울특별시 중랑구 면목동 1529,중랑구,면목4동
2020,늘푸른동아아파트,37.57249846,127.0803572,서울특별시 중랑구 면목동 715,중랑구,면목4동
2020,중랑역동부시장1,37.59387204,127.07530120000001,서울특별시 중랑구 중화동 211-4,중랑구,중화2동
2020,중랑역.동부시장1,37.59394994,127.0767666,서울특별시 중랑구 상봉동 160-12,중랑구,상봉2동
2020,한샘교회,37.59532345,127.08239520000001,서울특별시 중랑구 상봉동 118-5,중랑구,상봉2동
2020,국민은행망우동지점,37.59947349,127.09710220000001,서울특별시 중랑구 망우동 489-41,중랑구,망우본동
2020,지하철7호선상봉역,37.59662384,127.0872459,서울특별시 중랑구 상봉동 101,중랑구,상봉2동
2020,국민은행망우동지점,37.5994814,127.0973547,서울특별시 중랑구 망우동 488-5,중랑구,망우본동
2020,지하철7호선상봉역,37.59734991,127.08873259999999,서울특별시 중랑구 상봉동 160-3,중랑구,상봉1동
2020,망우역,37.59858846,127.0939696,서울특별시 중랑구 상봉동 160-2,중랑구,상봉1동
2020,망우역,37.59855483,127.09544640000001,서울특별시 중랑구 망우동 490-5,중랑구,망우본동
2020,망우지구대,37.599037,127.09584199999999,서울특별시 중랑구 망우동 489-7,중랑구,망우본동
2020,하나은행망우동지점,37.59952574,127.0982087,서울특별시 중랑구 망우동 534-6,중랑구,망우본동
2020,금란교회앞,37.60057963,127.10391470000002,서울특별시 중랑구 망우동 534-3,중랑구,망우본동
2020,금란교회앞,37.60012278,127.10289479999999,서울특별시 중랑구 망우동 202-19,중랑구,망우본동
2020,망우동고개,37.60067226,127.10714479999999,서울특별시 중랑구 망우동 534-2,중랑구,망우본동
2020,서울우유앞,37.592108,127.07281699999999,서울특별시 중랑구 상봉동 160-13,중랑구,상봉2동
2020,서울우유앞,37.59144855,127.07316759999999,서울특별시 중랑구 면목동 186-61,중랑구,면목2동
2020,중랑초등학교,37.58932,127.07431799999999,서울특별시 중랑구 면목동 294-28,중랑구,면목2동
2020,중랑초등학교,37.58948972,127.07438640000001,서울특별시 중랑구 면목동 294-10,중랑구,면목2동
2020,KT중랑지사,37.59030146,127.07741740000002,서울특별시 중랑구 면목동 181-3,중랑구,면목2동
2020,KT중랑지점,37.59077037,127.07825929999998,서울특별시 중랑구 면목동 294-2,중랑구,면목2동
2020,KT중랑지점사거리,37.59131195,127.080896,서울특별시 중랑구 면목동 198-54,중랑구,면목2동
2020,금성시장,37.59166309,127.08129960000001,서울특별시 중랑구 상봉동 160-32,중랑구,상봉2동
2020,서울창업카페상봉점,37.592028000000006,127.08388500000001,서울특별시 중랑구 면목동 133-2,중랑구,면목2동
2020,서울창업카페상봉점,37.592240000000004,127.08371299999999,서울특별시 중랑구 상봉동 125-1,중랑구,상봉2동
2020,면목6거리,37.59280742,127.08767749999998,서울특별시 중랑구 면목동 91-64,중랑구,면목본동
2020,면목6거리,37.59294023,127.0872031,서울특별시 중랑구 상봉동 160-21,중랑구,상봉2동
2020,혜원목욕탕,37.59336525,127.0899025,서울특별시 중랑구 면목동 282-3,중랑구,면목본동
2020,혜원목욕탕,37.59365316,127.09056840000001,서울특별시 중랑구 상봉동 160-24,중랑구,상봉2동
2020,상봉터미널입구,37.59388,127.092532,서울특별시 중랑구 면목동 89-2,중랑구,면목본동
2020,상봉터미널입구,37.59429154,127.0935011,서울특별시 중랑구 망우동 534-21,중랑구,망우본동
2020,혜원여중고입구,37.594427,127.09505,서울특별시 중랑구 망우동 517-4,중랑구,망우3동
2020,혜원여중고입구,37.59468384,127.0953565,서울특별시 중랑구 망우동 534-22,중랑구,망우본동
2020,봉우재고개,37.595025,127.09783700000001,서울특별시 중랑구 망우동 460-30,중랑구,망우3동
2020,봉우재고개,37.59511206,127.09730490000001,서울특별시 중랑구 망우동 534-23,중랑구,망우본동
2020,우림시장,37.595397999999996,127.09953999999999,서울특별시 중랑구 망우동 458-1,중랑구,망우3동
2020,우림시장,37.5955034,127.099149,서울특별시 중랑구 망우동 534-24,중랑구,망우본동
2020,지하철7호선상봉역,37.59439714,127.08617659999999,서울특별시 중랑구 상봉동 107-27,중랑구,상봉2동
2020,지하철7호선상봉역,37.59419727,127.08593970000001,서울특별시 중랑구 상봉동 160-22,중랑구,상봉2동
2020,면목초등학교,37.59134367,127.08697250000002,서울특별시 중랑구 면목동 222-2,중랑구,면목본동
2020,면목초등학교,37.59130244,127.086678,서울특별시 중랑구 면목동 282-5,중랑구,면목본동
2020,지하철7호선면목역,37.5891322,127.0872406,서울특별시 중랑구 면목동 282-6,중랑구,면목본동
2020,지하철7호선면목역,37.58916623,127.0875226,서울특별시 중랑구 면목동 121-23,중랑구,면목본동
2020,면목본동주민센터.면목정보도서관,37.58675353,127.08817649999999,서울특별시 중랑구 면목동 483-23,중랑구,면목본동
2020,면목본동주민센터.면목정보도서관,37.586514799999996,127.0880981,서울특별시 중랑구 면목동 561,중랑구,면목본동
2020,면동초등학교,37.5842573,127.0884544,서울특별시 중랑구 면목동 413-3,중랑구,면목본동
2020,면동초등학교,37.584854799999995,127.08836000000001,서울특별시 중랑구 면목동 421,중랑구,면목본동
2020,면목우체국.녹색병원,37.58205484,127.08871780000001,서울특별시 중랑구 면목동 459-14,중랑구,면목제3.8동
2020,면목우체국.녹색병원,37.582733000000005,127.08845500000001,서울특별시 중랑구 면목동 498-3,중랑구,면목제3.8동
2020,지하철7호선사가정역,37.57998181,127.08822509999999,서울특별시 중랑구 면목동 617-7,중랑구,면목7동
2020,지하철7호선사가정역,37.58122425,127.0884338,서울특별시 중랑구 면목동 496-9,중랑구,면목제3.8동
2020,면목시장,37.57964703,127.0876507,서울특별시 중랑구 면목동 630,중랑구,면목7동
2020,면남초등학교,37.57863428,127.08632479999999,서울특별시 중랑구 면목동 627-1,중랑구,면목7동
2020,면남초등학교,37.5783,127.085932,서울특별시 중랑구 면목동 632-7,중랑구,면목7동
2020,방약국앞,37.57577456,127.0858494,서울특별시 중랑구 면목동 371-125,중랑구,면목4동
2020,방약국앞,37.575996999999994,127.08573999999999,서울특별시 중랑구 면목동 368-5,중랑구,면목4동
2020,중곡초등학교,37.572917,127.08420500000001,서울특별시 중랑구 면목동 392-21,중랑구,면목4동
2020,중곡초등학교,37.57315089,127.08417879999999,서울특별시 중랑구 면목동 693,중랑구,면목4동
2020,삼용사입구,37.59768317,127.1001746,서울특별시 중랑구 망우동 534-9,중랑구,망우본동
2020,삼용사입구,37.59694407,127.10041820000001,서울특별시 중랑구 망우동 403-15,중랑구,망우본동
2020,용마공원입구,37.59378575,127.0993608,서울특별시 중랑구 망우동 411-3,중랑구,망우3동
2020,용마공원입구,37.594253,127.09929199999999,서울특별시 중랑구 망우동 534-12,중랑구,망우3동
2020,면일초등학교,37.59178625,127.09826869999999,서울특별시 중랑구 망우동 444-27,중랑구,망우3동
2020,우리은행망우동지점,37.591217,127.097627,서울특별시 중랑구 망우동 534-14,중랑구,망우3동
2020,서일대학교,37.58951,127.0967,서울특별시 중랑구 면목동 49-48,중랑구,면목제3.8동
2020,서일대학교,37.58907879,127.0968044,서울특별시 중랑구 면목동 19-70,중랑구,면목제3.8동
2020,용마문화복지센터,37.586367700000004,127.0953482,서울특별시 중랑구 면목동 56-11,중랑구,면목제3.8동
2020,용마문화복지센터,37.586712,127.09516699999999,서울특별시 중랑구 면목동 50-49,중랑구,면목제3.8동
2020,중화중학교,37.58399797,127.0940498,서울특별시 중랑구 면목동 57-12,중랑구,면목제3.8동
2020,중화중학교.다문화가족지원센터,37.58475479,127.09416509999998,서울특별시 중랑구 면목동 49-5,중랑구,면목본동
2020,면중초등학교,37.58123119,127.0934632,서울특별시 중랑구 면목동 507-23,중랑구,면목제3.8동
2020,면중초등학교,37.58226935,127.09332859999998,서울특별시 중랑구 면목동 439,중랑구,면목제3.8동
2020,용마한신아파트,37.58001506,127.09281580000001,서울특별시 중랑구 면목동 524-33,중랑구,면목7동
2020,면목동금호어울림아파트,37.57930234,127.0918225,서울특별시 중랑구 면목동 532-61,중랑구,면목7동
2020,면목동금호어울림아파트,37.5777198,127.09064,서울특별시 중랑구 면목동 1515,중랑구,면목7동
2020,면목동대원칸타빌아파트,37.577571999999996,127.09007700000001,서울특별시 중랑구 면목동 580,중랑구,면목7동
2020,용마폭포공원,37.57569223,127.088742,서울특별시 중랑구 면목동 1502,중랑구,면목7동
2020,용마폭포공원,37.57592666,127.0885475,서울특별시 중랑구 면목동 583-116,중랑구,면목4동
2020,용마산역,37.57338157,127.0866709,서울특별시 중랑구 면목동 1382,중랑구,면목4동
2020,용마산역,37.57350612,127.0863982,서울특별시 중랑구 면목동 1382-13,중랑구,면목4동
2020,용마산하늘채아파트,37.57102368,127.086307,서울특별시 중랑구 면목동 1342-8,중랑구,면목4동
2020,용마산하늘채아파트,37.57125817,127.0860197,서울특별시 중랑구 면목동 1347-1,중랑구,면목4동
2020,묵동구길,37.61551908,127.0790555,서울특별시 중랑구 묵동 300-1,중랑구,묵1동
2020,묵동구길,37.61602449,127.0792044,서울특별시 중랑구 묵동 189-17,중랑구,묵1동
2020,묵1동주민센터입구.먹골역,37.61186322,127.0779517,서울특별시 중랑구 묵동 176-23,중랑구,묵1동
2020,묵1동주민센터입구.먹골역,37.61258959,127.0777996,서울특별시 중랑구 묵동 189-4,중랑구,묵1동
2020,신성은하수아파트,37.58890717,127.07365990000001,서울특별시 중랑구 면목동 192-70,중랑구,면목2동
2020,신성은하수아파트,37.58845406,127.0734455,서울특별시 중랑구 면목동 190-41,중랑구,면목2동
2020,면목2동한신아파트,37.58753105,127.0739213,서울특별시 중랑구 면목동 193-1,중랑구,면목2동
2020,면목2동한신아파트,37.586758,127.074238,서울특별시 중랑구 면목동 1031-45,중랑구,면목2동
2020,면목5동,37.58560777,127.0758896,서울특별시 중랑구 면목동 194-11,중랑구,면목5동
2020,면목5동,37.58580153,127.07585700000001,서울특별시 중랑구 면목동 295-6,중랑구,면목2동
2020,동서그랜드맨션,37.58612528,127.0782159,서울특별시 중랑구 면목동 174-101,중랑구,면목5동
2020,동서그랜드맨션,37.58643134,127.07868500000001,서울특별시 중랑구 면목동 295-7,중랑구,면목2동
2020,하나은행면목지점,37.58671909,127.0809001,서울특별시 중랑구 면목동 150-7,중랑구,면목5동
2020,하나은행면목지점,37.586996500000005,127.08108270000001,서울특별시 중랑구 면목동 284-3,중랑구,면목2동
2020,면목복개천,37.587913,127.08604299999999,서울특별시 중랑구 면목동 483-23,중랑구,면목본동
2020,면목복개천,37.58807081,127.0858783,서울특별시 중랑구 면목동 481-7,중랑구,면목본동
2020,지하철7호선면목역,37.58839698,127.08836299999999,서울특별시 중랑구 면목동 483-22,중랑구,면목본동
2020,면목역,37.58867888,127.08855020000001,서울특별시 중랑구 면목동 49-32,중랑구,면목본동
2020,농협앞,37.58918267,127.09197160000001,서울특별시 중랑구 면목동 72-57,중랑구,면목본동
2020,농협앞,37.58944667,127.0919969,서울특별시 중랑구 면목동 49-12,중랑구,면목본동
2020,혜원여중고후문,37.590196999999996,127.09618,서울특별시 중랑구 면목동 49-15,중랑구,면목제3.8동
2020,혜원여중고후문,37.59045588,127.0965265,서울특별시 중랑구 망우동 534-15,중랑구,망우3동
2020,면목마젤란아파트,37.58682434,127.08374009999999,서울특별시 중랑구 면목동 1507-14,중랑구,면목5동
2020,면목마젤란아파트,37.58670525,127.08394720000001,서울특별시 중랑구 면목동 1531,중랑구,면목본동
2020,녹색병원입구,37.58415445,127.0836907,서울특별시 중랑구 면목동 1508-15,중랑구,면목제3.8동
2020,녹색병원입구,37.58490259,127.08336429999999,서울특별시 중랑구 면목동 1507-14,중랑구,면목5동
2020,면목두산아파트1차,37.58193312,127.08388640000001,서울특별시 중랑구 면목동 1500,중랑구,면목제3.8동
2020,면목두산아파트1차,37.58183068,127.08348659999999,서울특별시 중랑구 면목동 1509-5,중랑구,면목5동
2020,면목두산아파트4.5단지,37.57851527,127.0813453,서울특별시 중랑구 면목동 1522-1,중랑구,면목7동
2020,면목두산아파트4.5단지,37.57860928,127.0809117,서울특별시 중랑구 면목동 168-2,중랑구,면목5동
2020,홈플러스면목동점,37.58132426,127.0822156,서울특별시 중랑구 면목동 284-19,중랑구,면목5동
2020,홈플러스면목동점,37.58113087,127.08171840000001,서울특별시 중랑구 면목동 168-2,중랑구,면목5동
2020,면목두산아파트2차,37.58110794,127.08484779999999,서울특별시 중랑구 면목동 495,중랑구,면목제3.8동
2020,면목두산아파트2차,37.58098569,127.0844378,서울특별시 중랑구 면목동 630,중랑구,면목7동
2020,사가정역,37.58085893,127.08774270000002,서울특별시 중랑구 면목동 495,중랑구,면목제3.8동
2020,사가정역,37.58071032,127.08764740000002,서울특별시 중랑구 면목동 630,중랑구,면목7동
2020,사가정시장,37.58056002,127.08979509999999,서울특별시 중랑구 면목동 495,중랑구,면목제3.8동
2020,사가정시장,37.58052783,127.0889636,서울특별시 중랑구 면목동 630,중랑구,면목7동
2020,용마산교차로,37.58067818,127.0927884,서울특별시 중랑구 면목동 524-33,중랑구,면목7동
2020,중화2동주민센터,37.60161594,127.0767666,서울특별시 중랑구 중화동 50-11,중랑구,중화2동
2020,중화2동주민센터,37.60141304,127.07701100000001,서울특별시 중랑구 중화동 312-119,중랑구,중화2동
2020,지하철7호선중화역3번출구,37.60165855,127.0791088,서울특별시 중랑구 중화동 50-3,중랑구,중화2동
2020,지하철7호선중화역3번출구,37.60145047,127.07899750000001,서울특별시 중랑구 중화동 303-1,중랑구,중화2동
2020,지하철7호선중화역2번출구,37.60169442,127.08068300000001,서울특별시 중랑구 중화동 286-13,중랑구,중화1동
2020,지하철7호선중화역2번출구,37.601521999999996,127.080945,서울특별시 중랑구 중화동 50-4,중랑구,중화1동
2020,중흥초등학교,37.60178942,127.08273190000001,서울특별시 중랑구 중화동 99-10,중랑구,중화1동
2020,중흥초등학교,37.60166294,127.08320630000001,서울특별시 중랑구 중화동 101-1,중랑구,중화1동
2020,이화연립경동제일교회앞,37.60235189,127.0849966,서울특별시 중랑구 중화동 10-6,중랑구,중화1동
2020,이화연립경동제일교회앞,37.60227319,127.08542,서울특별시 중랑구 중화동 10-12,중랑구,중화1동
2020,쌍용아파트신내테크노타운앞,37.60328775,127.0879638,서울특별시 중랑구 상봉동 493,중랑구,상봉1동
2020,쌍용아파트신내테크노타운앞,37.60311558,127.0880531,서울특별시 중랑구 상봉동 484,중랑구,상봉1동
2020,엘지아파트앞,37.60418182,127.0900987,서울특별시 중랑구 상봉동 493,중랑구,상봉1동
2020,엘지아파트앞,37.604048,127.090203,서울특별시 중랑구 상봉동 484,중랑구,상봉1동
2020,신현중학교,37.60521955,127.09168559999999,서울특별시 중랑구 상봉동 493,중랑구,상봉1동
2020,신현중학교,37.60479174,127.0914212,서울특별시 중랑구 상봉동 483,중랑구,상봉1동
2020,중랑구청,37.60663942,127.0942822,서울특별시 중랑구 신내동 664,중랑구,신내2동
2020,중랑구청,37.60620561,127.09363490000001,서울특별시 중랑구 신내동 663,중랑구,신내2동
2020,동성프라자앞,37.60777153,127.0971854,서울특별시 중랑구 신내동 407-26,중랑구,신내1동
2020,동성프라자앞,37.60770719,127.0976237,서울특별시 중랑구 신내동 407-22,중랑구,신내1동
2020,성원아파트경남아너스빌앞,37.60395684,127.0954657,서울특별시 중랑구 신내동 561,중랑구,신내2동
2020,성원아파트경남아너스빌앞,37.60345008,127.09588870000002,서울특별시 중랑구 신내동 544-19,중랑구,신내1동
2020,중랑구청사거리,37.60557719,127.09522199999999,서울특별시 중랑구 신내동 561,중랑구,신내2동
2020,중랑구청사거리,37.6059131,127.0954614,서울특별시 중랑구 신내동 561,중랑구,신내1동
2020,신내동성3차아파트,37.60761445,127.0953334,서울특별시 중랑구 신내동 789,중랑구,신내1동
2020,신내동성1.2차아파트,37.60967002,127.0962048,서울특별시 중랑구 신내동 618,중랑구,신내1동
2020,신내10단지아파트,37.60914701,127.09556299999998,서울특별시 중랑구 신내동 667-1,중랑구,신내2동
2020,신내9단지아파트,37.61056948,127.09599070000002,서울특별시 중랑구 신내동 667-1,중랑구,신내2동
2020,신내8단지아파트.서울의료원,37.61311489,127.09617970000001,서울특별시 중랑구 신내동 667-1,중랑구,신내2동
2020,신내9단지아파트.서울의료원,37.61262614,127.096622,서울특별시 중랑구 신내동 316-2,중랑구,신내1동
2020,신내7단지아파트홈플러스,37.61525321,127.0938875,서울특별시 중랑구 신내동 654,중랑구,신내2동
2020,신내7단지아파트홈플러스,37.61555622,127.0935821,서울특별시 중랑구 신내동 645-1,중랑구,신내2동
2020,봉화초등학교,37.61376091,127.09172439999999,서울특별시 중랑구 신내동 655,중랑구,신내2동
2020,봉화초등학교,37.6138773,127.09152859999999,서울특별시 중랑구 신내동 654-1,중랑구,신내2동
2020,신내6단지아파트.옹기테마공원,37.61389708,127.09041850000001,서울특별시 중랑구 신내동 655-1,중랑구,신내2동
2020,신내6단지,37.61622091,127.09168100000001,서울특별시 중랑구 신내동 650,중랑구,신내2동
2020,신내6단지아파트.옹기테마공원,37.6140768,127.0898886,서울특별시 중랑구 신내동 779-3,중랑구,신내2동
2020,신내우체국,37.616566399999996,127.0900173,서울특별시 중랑구 신내동 650,중랑구,신내2동
2020,신내우체국,37.6164189,127.089649,서울특별시 중랑구 묵동 20-5,중랑구,묵1동
2020,구립도서관체육관,37.61544391,127.0872702,서울특별시 중랑구 묵동 22,중랑구,묵1동
2020,구립도서관체육관,37.61556801,127.08761240000001,서울특별시 중랑구 묵동 20,중랑구,묵1동
2020,신내4단지아파트,37.61659277,127.08608100000001,서울특별시 중랑구 묵동 20-3,중랑구,묵1동
2020,신내4단지아파트,37.61653311,127.0863392,서울특별시 중랑구 묵동 20,중랑구,묵1동
2020,지하철6호선화랑대역,37.61983882,127.0856015,서울특별시 중랑구 묵동 30,중랑구,묵1동
2020,지하철6호선화랑대역,37.61969857,127.08639950000001,서울특별시 중랑구 묵동 30,중랑구,신내1동
2020,봉화산역2번출구,37.61684714,127.0928655,서울특별시 중랑구 신내동 643-1,중랑구,신내1동
2020,봉화산역3번출구,37.61645874,127.0929081,서울특별시 중랑구 신내동 646,중랑구,신내2동
2020,중랑경찰서후문,37.61946903,127.1049967,서울특별시 중랑구 신내동 산 2-32,중랑구,신내1동
2020,새우개마을,37.61824411,127.10335590000001,서울특별시 중랑구 신내동 산 52-6,중랑구,신내1동
2020,신내능마을,37.61436191,127.1016593,서울특별시 중랑구 신내동 63-1,중랑구,신내1동
2020,신내능마을,37.61455944,127.10143190000001,서울특별시 중랑구 신내동 71-37,중랑구,신내1동
2020,신내교회.신내데시앙아파트,37.61000727,127.10130339999999,서울특별시 중랑구 망우동 338-19,중랑구,망우본동
2020,신내교회.신내데시앙아파트,37.61053825,127.1010153,서울특별시 중랑구 망우동 333-2,중랑구,신내1동
2020,신내초등학교,37.6061556,127.10075,서울특별시 중랑구 신내동 418-8,중랑구,신내1동
2020,신내새한아파트앞,37.60583816,127.1010485,서울특별시 중랑구 신내동 795,중랑구,신내1동
2020,능산지하차도,37.60094741,127.1006376,서울특별시 중랑구 망우동 357-30,중랑구,망우본동
2020,능산지하차도,37.60108192,127.100349,서울특별시 중랑구 신내동 509-1,중랑구,신내1동
2020,상봉터미널,37.59646615,127.0931425,서울특별시 중랑구 망우동 506-1,중랑구,망우본동
2020,상봉터미널,37.59622669,127.0928591,서울특별시 중랑구 상봉동 160-27,중랑구,상봉2동
2020,망우3동주민센터.혜원여중고후문,37.59216765,127.0935437,서울특별시 중랑구 망우동 522-37,중랑구,망우3동
2020,망우3동주민센터.혜원여중고후문,37.59246525,127.0932383,서울특별시 중랑구 망우동 477-58,중랑구,면목본동
2020,동원시장,37.59045815,127.09370690000002,서울특별시 중랑구 망우동 534-18,중랑구,망우3동
2020,동원시장,37.59039979,127.09344070000002,서울특별시 중랑구 면목동 49-17,중랑구,면목본동
2020,면목본동파출소,37.58867095,127.0941327,서울특별시 중랑구 면목동 43-39,중랑구,면목제3.8동
2020,면목본동파출소,37.58717592,127.09429159999999,서울특별시 중랑구 면목동 68-1,중랑구,면목본동
2020,중화2동체육공원,37.59998419,127.0737535,서울특별시 중랑구 중화동 328-62,중랑구,중화2동
2020,중화빗물펌프장,37.59822282,127.071882,서울특별시 중랑구 중화동 403-29,중랑구,중화2동
2020,중화2동새마을금고,37.595615,127.072125,서울특별시 중랑구 중화동 51-2,중랑구,중화2동
2020,중화2동새마을금고,37.59524439,127.07242609999999,서울특별시 중랑구 중화동 323-87,중랑구,중화2동
2020,중랑교동부시장,37.59381705,127.07245870000001,서울특별시 중랑구 중화동 210,중랑구,중화2동
2020,중랑교동부시장,37.59388448,127.0726966,서울특별시 중랑구 중화동 209-10,중랑구,중화2동
2020,아남리치카운티아파트,37.59021403,127.0852862,서울특별시 중랑구 면목동 1505-2,중랑구,면목본동
