년,호선,역명,주소,Y좌표,X좌표,구,행정동
2020,2,잠실,서울특별시 송파구 올림픽로 지하265,37.51385928,127.10185790000001,송파구,잠실6동
2020,2,신천,서울특별시 송파구 올림픽로 지하140,37.51156721,127.08637390000001,송파구,잠실3동
2020,2,종합운동장,서울특별시 송파구 올림픽로 지하23,37.51096927,127.073356,송파구,잠실7동
2020,2,삼성,서울특별시 강남구 테헤란로 지하538,37.508862,127.063073,강남구,삼성1동
2020,2,선릉,"서울특별시 강남구 테헤란로 지하340
",37.50450288,127.04894250000001,강남구,역삼2동
2020,2,역삼,서울특별시 강남구 테헤란로 지하156,37.50071627,127.0366182,강남구,역삼1동
2020,2,강남,서울특별시 강남구 강남대로 지하396,37.49816465,127.02830790000002,강남구,역삼1동
2020,2,교대,서울특별시 서초구 서초대로 지하294,37.49357747,127.01415559999998,서초구,서초1동
2020,2,서초,서울특별시 서초구 서초대로 지하233,37.491823,127.0075808,서초구,서초3동
2020,2,방배,서울특별시 서초구 방배로 지하80 ,37.48143649,126.9976949,서초구,방배3동
2020,2,사당,서울특별시 동작구 남부순환로 지하2089,37.47652283,126.98140890000002,관악구,남현동
2020,2,낙성대,서울특별시 관악구 남부순환로 지하1928,37.47706518,126.96341000000001,관악구,인헌동
