등 종류,관리번호,새주소,설치일자,GPS 경도,GPS 위도,데이터기준일자
가로등,새창길3-003,새창로8길 7,2016-01-18,126.95698,37.539934,2020-04-10
가로등,임정길3-003,,2016-01-18,126.958704,37.543327,2020-04-10
가로등,보광로3-003,보광로 65,2016-01-19,126.997344,37.529671,2020-04-10
가로등,용호로3-003,청파로 112,2016-01-18,126.963885,37.533285,2020-04-10
가로등,소월길3-003,소월로30길 7-5,2016-01-18,126.988106,37.546183,2020-04-10
가로등,두무개길3-003,서빙고로 373,2016-01-15,127.002947,37.525491,2020-04-10
가로등,한남로3-004,한남대로 90,2016-01-15,127.0059,37.536176,2020-04-10
가로등,이촌로3-4,,2016-01-15,126.971456,37.520804,2020-04-10
가로등,후암동길3-004,후암로 64,2016-01-18,126.977053,37.551578,2020-04-10
가로등,효창원길3-004,,2016-01-15,126.962166,37.542856,2020-04-10
가로등,백범로3-004,백범로 281,2016-01-18,126.96071,37.539698,2020-04-10
가로등,청파로3-4,,2016-01-14,126.970602,37.544018,2020-04-10
가로등,y독서당길3-004,독서당로 129,2016-01-15,127.012262,37.538081,2020-04-10
가로등,용호로3-004,청파로 112,2016-01-18,126.964213,37.533339,2020-04-10
가로등,한강진길3-004,독서당로 47,2016-01-19,127.006668,37.532503,2020-04-10
가로등,신창길3-004,,2016-01-18,126.9517166,37.53471594,2020-04-10
가로등,서빙고로3-004,서빙고로57길 24,2016-01-19,126.992115,37.520262,2020-04-10
가로등,3y효창원길2-4,,2016-01-15,126.961601,37.544544,2020-04-10
가로등,두무개길3-004,서빙고로95길 7,2016-01-15,127.003133,37.525699,2020-04-10
가로등,임정길3-004,,2016-01-18,126.958958,37.543379,2020-04-10
가로등,녹사평대로3-004,장문로 18,2016-01-19,126.991744,37.528118,2020-04-10
가로등,원효로3-004,원효로 159,2016-01-18,126.960629,37.535072,2020-04-10
가로등,새창길3-004,,2016-01-18,126.956578,37.540087,2020-04-10
가로등,이태원로3-004,,2016-01-19,126.993483,37.53457,2020-04-10
가로등,두텁바윗길3-004,두텁바위로 65,2016-01-18,126.979454,37.546043,2020-04-10
가로등,소월길3-004,,2016-01-18,126.987586,37.546093,2020-04-10
가로등,보광로3-004,보광로 61,2016-01-19,126.997547,37.529468,2020-04-10
가로등,이촌로3-5,이촌로65길 8,2016-01-15,126.971189,37.520888,2020-04-10
가로등,신창길3-005,효창원로 17,2016-01-18,126.9513433,37.53460992,2020-04-10
가로등,원효로3-005,원효로 157,2016-01-18,126.960363,37.534973,2020-04-10
가로등,두텁바윗길3-005,두텁바위로 67-1,2016-01-18,126.97965,37.546067,2020-04-10
가로등,청파로3-5,청파로 269-1,2016-01-14,126.970636,37.543666,2020-04-10
가로등,새창길3-005,,2016-01-18,126.956083,37.540303,2020-04-10
가로등,한남로3-005,한남대로 90,2016-01-15,127.005759,37.536354,2020-04-10
가로등,한강진길3-005,대사관로34길 31-13,2016-01-19,127.006674,37.53231,2020-04-10
가로등,독서당길3-005,독서당로 129,2016-01-15,127.012382,37.537812,2020-04-10
가로등,서빙고로3-005,,2016-01-19,126.991719,37.520316,2020-04-10
가로등,두무개길3-005,,2016-01-15,127.003297,37.525853,2020-04-10
가로등,소월길3-005,,2016-01-18,126.987111,37.546156,2020-04-10
가로등,임정길3-005,,2016-01-18,126.959261,37.543444,2020-04-10
가로등,녹사평대로3-005,장문로 14,2016-01-19,126.99171,37.528353,2020-04-10
가로등,효창원길3-005,효창원로 164,2016-01-15,126.962083,37.54264,2020-04-10
가로등,이태원로3-005,이태원로 173,2016-01-19,126.993211,37.534552,2020-04-10
가로등,백범로3-005,백범로 279,2016-01-18,126.960513,37.539777,2020-04-10
가로등,용호로3-005,청파로 122,2016-01-18,126.964519,37.533366,2020-04-10
가로등,후암동길3-005,후암로 69-1,2016-01-18,126.976861,37.552191,2020-04-10
가로등,보광로3-005,,2016-01-19,126.997788,37.529249,2020-04-10
가로등,이촌로3-6,,2016-01-15,126.970908,37.52098,2020-04-10
가로등,신창길3-006,,2016-01-18,126.9509192,37.53441378,2020-04-10
가로등,독서당길3-006,,2016-01-15,127.012463,37.537476,2020-04-10
가로등,후암동길3-006,후암로48길 7,2016-01-18,126.976777,37.552525,2020-04-10
가로등,원효로3-006,원효로 153,2016-01-18,126.960059,37.534843,2020-04-10
가로등,서빙고로3-006,,2016-01-19,126.991414,37.520343,2020-04-10
가로등,효창원길3-006,,2016-01-15,126.962038,37.542401,2020-04-10
가로등,두무개길3-006,서빙고로97길 2-3,2016-01-15,127.003519,37.526056,2020-04-10
가로등,백범로3-006,백범로 277,2016-01-18,126.960291,37.539874,2020-04-10
가로등,소월길3-006,,2016-01-18,126.986805,37.546219,2020-04-10
가로등,청파로3-6,청파로 263,2016-01-14,126.970636,37.543342,2020-04-10
가로등,녹사평대로3-006,,2016-01-19,126.991673,37.528564,2020-04-10
가로등,이태원로3-006,,2016-01-19,126.992917,37.534534,2020-04-10
가로등,용호로3-006,청파로 122,2016-01-18,126.964836,37.533411,2020-04-10
가로등,한강진길3-006,대사관로34길 31-13,2016-01-19,127.006683,37.532105,2020-04-10
가로등,한남로3-006,한남대로 90,2016-01-15,127.005623,37.536525,2020-04-10
가로등,새창길3-006,새창로 70,2016-01-18,126.956086,37.539907,2020-04-10
가로등,y보광로3-006,보광로 55,2016-01-19,126.998056,37.529067,2020-04-10
가로등,두텁바윗길3-006,두텁바위로 69,2016-01-18,126.979849,37.546096,2020-04-10
가로등,임정길3-006,임정로 27,2016-01-18,126.959515,37.543451,2020-04-10
가로등,임정길3-007,임정로 23-1,2016-01-18,126.959779,37.543468,2020-04-10
가로등,독서당길3-007,독서당로 123,2016-01-15,127.012409,37.537247,2020-04-10
가로등,원효로3-007,원효로 151,2016-01-18,126.959761,37.534718,2020-04-10
가로등,한강진길3-007,대사관로34길 31-13,2016-01-19,127.006689,37.531914,2020-04-10
가로등,백범로3-007,백범로 275-1,2016-01-18,126.959984,37.540005,2020-04-10
가로등,두무개길3-007,서빙고로97길 2-3,2016-01-15,127.003698,37.526206,2020-04-10
가로등,청파로3-7,청파로 261,2016-01-14,126.970636,37.543027,2020-04-10
가로등,서빙고로3-007,서빙고로 245,2016-01-19,126.991029,37.52037,2020-04-10
가로등,효창원길3-007,,2016-01-15,126.962035,37.542031,2020-04-10
가로등,녹사평대로3-007,장문로 12,2016-01-19,126.991639,37.528778,2020-04-10
가로등,한남로3-007,,2016-01-15,127.005487,37.536732,2020-04-10
가로등,용호로3-007,,2016-01-18,126.965107,37.533438,2020-04-10
가로등,Y이촌로3-7,이촌로 210,2016-01-15,126.970558,37.521097,2020-04-10
가로등,신창길3-007,효창원로 12,2016-01-18,126.9504894,37.53423115,2020-04-10
가로등,소월길3-007,신흥로18길 15-5,2016-01-18,126.986412,37.546311,2020-04-10
가로등,이태원로3-007,이태원로 169,2016-01-19,126.992702,37.534516,2020-04-10
가로등,후암동길3-007,후암로 80-2,2016-01-18,126.976684,37.552919,2020-04-10
가로등,y새창길3-007,새창로 78,2016-01-18,126.95616,37.540038,2020-04-10
가로등,Y보광로3-007,보광로 51,2016-01-19,126.99824,37.528907,2020-04-10
가로등,두텁바윗길3-007,두텁바위로 71,2016-01-18,126.980077,37.546127,2020-04-10
가로등,이촌로3-8,이촌로 201,2016-01-15,126.970311,37.521162,2020-04-10
가로등,신창길3-008,효창원로 17,2016-01-18,126.9500283,37.53421744,2020-04-10
가로등,임정길3-008,,2016-01-18,126.960018,37.54345,2020-04-10
가로등,후암동길3-008,,2016-01-18,126.976624,37.553133,2020-04-10
가로등,독서당길3-008,독서당로 121,2016-01-15,127.012292,37.537035,2020-04-10
가로등,한강진길3-008,,2016-01-19,127.006717,37.53165,2020-04-10
가로등,원효로3-008,원효로 147,2016-01-18,126.959465,37.534597,2020-04-10
가로등,녹사평대로3-008,장문로 12,2016-01-19,126.99165,37.529073,2020-04-10
가로등,청파로3-8,청파로 291-1,2016-01-14,126.970636,37.542783,2020-04-10
가로등,용호로3-008,청파로 132,2016-01-18,126.965356,37.533475,2020-04-10
가로등,효창원길3-008,,2016-01-15,126.962023,37.54183,2020-04-10
가로등,이태원로3-008,이태원로 165-1,2016-01-19,126.992453,37.534498,2020-04-10
가로등,백범로3-008,백범로 273,2016-01-18,126.95976,37.540103,2020-04-10
가로등,한남로3-008,한남대로 98,2016-01-15,127.005385,37.536876,2020-04-10
가로등,두무개길3-008,서빙고로97길 2-7,2016-01-15,127.003925,37.52638,2020-04-10
가로등,소월길3-008,,2016-01-18,126.985965,37.546419,2020-04-10
가로등,보광로3-008,보광로 51,2016-01-19,126.99839,37.528752,2020-04-10
가로등,새창길3-008,새창로12길 4,2016-01-18,126.956312,37.540026,2020-04-10
가로등,두텁바윗길3-008,두텁바위로 74,2016-01-18,126.980355,37.546179,2020-04-10
가로등,청파로3-9,청파로 257,2016-01-14,126.970647,37.542495,2020-04-10
가로등,한강진길3-009,,2016-01-19,127.006731,37.531385,2020-04-10
가로등,두무개길3-009,,2016-01-15,127.004096,37.526511,2020-04-10
가로등,두텁바위길3-9,,2016-01-28,126.980533,37.546261,2020-04-10
가로등,독서당길3-009,,2016-01-15,127.012115,37.53687,2020-04-10
가로등,효창원길3-009,효창원로 151,2016-01-15,126.962014,37.541594,2020-04-10
가로등,백범로3-009,백범로 271,2016-01-18,126.959541,37.540201,2020-04-10
가로등,원효로3-009,원효로 145,2016-01-18,126.959179,37.534474,2020-04-10
가로등,신창길3-009,효창원로 17,2016-01-18,126.9495332,37.53441995,2020-04-10
가로등,이촌로3-9,,2016-01-15,126.97002,37.521234,2020-04-10
가로등,녹사평대로3-009,,2016-01-19,126.991514,37.529164,2020-04-10
가로등,용호로3-009,청파로 132,2016-01-18,126.965695,37.533529,2020-04-10
가로등,이태원로3-009,,2016-01-19,126.992068,37.53448,2020-04-10
가로등,소월길3-009,,2016-01-18,126.985552,37.546532,2020-04-10
가로등,한남로3-009,한남대로 98,2016-01-15,127.005272,37.537039,2020-04-10
가로등,보광로3-009,,2016-01-19,126.998583,37.528533,2020-04-10
가로등,새창길3-009,새창로 70,2016-01-18,126.956663,37.539894,2020-04-10
가로등,임정길3-009,임정로 17,2016-01-18,126.960394,37.54324,2020-04-10
가로등,후암동길3-009,,2016-01-18,126.976615,37.553667,2020-04-10
가로등,독서당길3-010,독서당로 115,2016-01-15,127.011942,37.536725,2020-04-10
가로등,한강진길3-010,독서당로11길 24,2016-01-19,127.006745,37.53115,2020-04-10
가로등,이촌로3-10,이촌로 201,2016-01-15,126.969775,37.521277,2020-04-10
가로등,두텁바위길3-010,,2016-01-28,126.980737,37.546383,2020-04-10
가로등,청파로3-10,청파로 253-1,2016-01-14,126.970648,37.542216,2020-04-10
가로등,후암동길3-010,소월로2길 21,2016-01-18,126.976642,37.554163,2020-04-10
가로등,두무개길3-010,,2016-01-15,127.004282,37.52664,2020-04-10
가로등,소월길3-010,소월로20길 4,2016-01-18,126.985289,37.546669,2020-04-10
가로등,녹사평대로3-010,장문로 1,2016-01-19,126.991503,37.529308,2020-04-10
가로등,용호로3-010,청파로 132,2016-01-18,126.966012,37.533574,2020-04-10
가로등,y효창원길3-010,효창원로 149,2016-01-15,126.961971,37.541315,2020-04-10
가로등,이태원로3-010,이태원로 159-1,2016-01-19,126.991729,37.534452,2020-04-10
가로등,원효로3-010,,2016-01-18,126.95888,37.534354,2020-04-10
가로등,한남로3-010,한남대로 98,2016-01-15,127.005182,37.537219,2020-04-10
가로등,신창길3-010,,2016-01-18,126.9491257,37.53464728,2020-04-10
가로등,백범로3-010,백범로 269,2016-01-18,126.959325,37.540289,2020-04-10
가로등,보광로3-010,보광로 45,2016-01-19,126.998764,37.528362,2020-04-10
가로등,새창길3-010,새창로 70,2016-01-18,126.957138,37.53972,2020-04-10
가로등,임정길3-010,임정로 15,2016-01-18,126.960583,37.543045,2020-04-10
가로등,이촌로3-11,이촌로 193,2016-01-15,126.969446,37.521331,2020-04-10
가로등,한강진길3-011,대사관로34길 66,2016-01-19,127.006593,37.530575,2020-04-10
가로등,한남로3-011,,2016-01-15,127.005035,37.537471,2020-04-10
가로등,두텁바위길3-011,,2016-01-28,126.980904,37.546511,2020-04-10
가로등,두무개길3-011,서빙고로 413,2016-01-15,127.004539,37.526838,2020-04-10
가로등,원효로3-011,원효로 141-1,2016-01-18,126.958568,37.534236,2020-04-10
가로등,효창원길3-011,,2016-01-15,126.961924,37.541028,2020-04-10
가로등,신창길3-011,효창원로 17,2016-01-18,126.9487437,37.5349512,2020-04-10
가로등,백범로3-011,백범로 265,2016-01-18,126.95908,37.540398,2020-04-10
가로등,용호로3-011,청파로 132,2016-01-18,126.966284,37.53361,2020-04-10
가로등,독서당길3-011,독서당로 113,2016-01-15,127.011687,37.536527,2020-04-10
가로등,새창길3-011,,2016-01-18,126.957461,37.539599,2020-04-10
가로등,소월길3-011,,2016-01-18,126.985017,37.546814,2020-04-10
가로등,청파로3-11,,2016-01-14,126.97067,37.54197,2020-04-10
가로등,녹사평대로3-011,장문로 12,2016-01-19,126.99165,37.529236,2020-04-10
가로등,임정길3-011,,2016-01-18,126.960763,37.542862,2020-04-10
가로등,이태원로3-011,이태원로 157-1,2016-01-19,126.991401,37.534425,2020-04-10
가로등,보광로3-011,,2016-01-19,126.998956,37.528159,2020-04-10
가로등,후암동길3-011,소월로2길 7,2016-01-18,126.976681,37.55467,2020-04-10
가로등,백범로3-012,백범로 263,2016-01-18,126.958783,37.540529,2020-04-10
가로등,두텁바위길3-012,,2016-01-28,126.981054,37.546621,2020-04-10
가로등,독서당길3-012,독서당로 113,2016-01-15,127.011505,37.536324,2020-04-10
가로등,신창길3-012,효창원로 17,2016-01-18,126.948537,37.53520565,2020-04-10
가로등,두무개길3-012,,2016-01-15,127.004791,37.52701,2020-04-10
가로등,이촌로3-12,이촌로 193,2016-01-15,126.969033,37.521384,2020-04-10
가로등,효창원길3-012,,2016-01-15,126.961817,37.540731,2020-04-10
가로등,소월길3-012,소월로 180,2016-01-18,126.984726,37.547014,2020-04-10
가로등,원효로3-012,,2016-01-18,126.958276,37.534108,2020-04-10
가로등,임정길3-012,임정로 11,2016-01-18,126.960792,37.54267,2020-04-10
가로등,청파로3-12,청파로 249,2016-01-14,126.970651,37.541799,2020-04-10
가로등,녹사평대로3-012,,2016-01-19,126.991605,37.529398,2020-04-10
가로등,후암동길3-012,소월로2길 5,2016-01-18,126.976749,37.554954,2020-04-10
가로등,이태원로3-012,이태원로 155,2016-01-19,126.991113,37.53441,2020-04-10
가로등,한남로3-012,한남대로 76,2016-01-15,127.006675,37.535381,2020-04-10
가로등,보광로3-012,보광로 41,2016-01-19,126.999162,37.527948,2020-04-10
가로등,새창길3-012,새창로8길 7,2016-01-18,126.957755,37.539502,2020-04-10
가로등,용호로3-012,,2016-01-18,126.96668,37.533655,2020-04-10
가로등,Y한강진길3-012,대사관로34길 74,2016-01-19,127.006731,37.53033,2020-04-10
가로등,효창원길3-013,효창원로 142,2016-01-15,126.961718,37.540454,2020-04-10
가로등,두텁바위길3-013,,2016-01-28,126.981255,37.546615,2020-04-10
가로등,백범로3-013,백범로 261,2016-01-18,126.958628,37.540596,2020-04-10
가로등,소월길3-013,,2016-01-18,126.98453,37.547345,2020-04-10
가로등,청파로3-13,청파로 247,2016-01-14,126.970523,37.541603,2020-04-10
가로등,신창길3-013,효창원로 17,2016-01-18,126.948404,37.53537227,2020-04-10
가로등,두무개길3-013,서빙고로 413,2016-01-15,127.005045,37.527181,2020-04-10
가로등,독서당길3-013,독서당로 111,2016-01-15,127.011385,37.536136,2020-04-10
가로등,Y원효로3-013,원효로41길 5,2016-01-18,126.958095,37.534011,2020-04-10
가로등,용호로3-13,,2016-01-18,126.96711,37.533637,2020-04-10
가로등,이촌로3-13,이촌로 196,2016-01-15,126.968646,37.521436,2020-04-10
가로등,임정길3-013,임정로 9,2016-01-18,126.96112,37.542517,2020-04-10
가로등,Y녹사평대로3-013,,2016-01-19,126.99148,37.529506,2020-04-10
가로등,이태원로3-013,이태원로 151,2016-01-19,126.990824,37.53438,2020-04-10
가로등,한남로3-013,,2016-01-15,127.006822,37.535471,2020-04-10
가로등,보광로3-013,보광로 37-1,2016-01-19,126.999341,37.527749,2020-04-10
가로등,새창길3-013,,2016-01-18,126.958016,37.539428,2020-04-10
가로등,독서당길3-014,,2016-01-15,127.011301,37.5359,2020-04-10
가로등,두텁바위길3-014,,2016-01-28,126.981498,37.546549,2020-04-10
가로등,이촌로3-14,,2016-01-15,126.96842,37.52146,2020-04-10
가로등,신창길3-014,새창로8길 183,2016-01-18,126.9481917,37.53558392,2020-04-10
가로등,백범로3-014,백범로 259,2016-01-18,126.958337,37.540718,2020-04-10
가로등,용호로3-014,청파로20길 9,2016-01-18,126.967483,37.533691,2020-04-10
가로등,효창원길3-014,효창원로 137,2016-01-15,126.961616,37.540177,2020-04-10
가로등,이태원로3-014,이태원로 151,2016-01-19,126.990534,37.534381,2020-04-10
가로등,두무개길3-014,서빙고로 413,2016-01-15,127.005237,37.527336,2020-04-10
가로등,임정길3-014,,2016-01-18,126.961358,37.5424,2020-04-10
가로등,새창길3-014,새창로8길 7,2016-01-18,126.956397,37.540274,2020-04-10
가로등,한남로3-014,한남대로 76,2016-01-15,127.00698,37.535579,2020-04-10
가로등,보광로3-014,보광로 33,2016-01-19,126.999536,37.52754,2020-04-10
가로등,소월길3-014,소월로 168,2016-01-18,126.98453,37.547769,2020-04-10
가로등,독서당길3-015,독서당로 101,2016-01-15,127.011229,37.535666,2020-04-10
가로등,용호로3-015,청파로20길 9,2016-01-18,126.967811,37.533746,2020-04-10
가로등,두무개길3-015,,2016-01-15,127.005524,37.527534,2020-04-10
가로등,새창길3-015,백범로 250,2016-01-18,126.956609,37.540349,2020-04-10
가로등,효창원길3-015,효창원로 137,2016-01-15,126.96152,37.539909,2020-04-10
가로등,임정길3-015,,2016-01-18,126.961561,37.542312,2020-04-10
가로등,이촌로3-15,이촌로 193,2016-01-15,126.968159,37.521496,2020-04-10
