시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
부천시,한마음수산,20051114,폐업,20060510,N,,,백화점,"경기도 부천시 길주로 180 지하1층 (중동,로담코현대백화점)",경기도 부천시 중동 1164번지 로담코현대백화점(지하1층),14546,37.5042071,126.7621381
부천시,유라,20170404,폐업,20190313,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부 ,14548,37.5024850,126.7751605
부천시,치킨톡,20111207,폐업,20140213,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)","경기도 부천시 중동 1140번지 ,롯데백화점 지하1층 일부",14548,37.5024850,126.7751605
부천시,그레텔,20030805,폐업,20191104,N,,,백화점,"경기도 부천시 길주로 300 (중동,,롯데스퀘어 지하1층 일부)","경기도 부천시 중동 1140번지 ,롯데스퀘어 지하1층 일부 ",14548,37.5024850773,126.7751605520
부천시,호떡명가,20100128,폐업,20100201,N,,,백화점,"경기도 부천시 길주로 297 ,1059-1,2,3 홈플러스테스코중동점1층일부 (중동)","경기도 부천시 중동 1059번지 ,1059-1,2,3 홈플러스테스코중동점1층일부",14539,37.5046474,126.7751539
부천시,창대상사,20110819,폐업,20110825,N,,,백화점,"경기도 부천시 길주로 300 지하1층 일부 (중동,롯데백화점중동점)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부,14548,37.5024850,126.7751605
부천시,(주)취영루,20080617,폐업,20080812,N,,,백화점,경기도 부천시 길주로 180 디몰 백화점동 B1 (중동),경기도 부천시 중동 1164번지 디몰 백화점동 B1,14546,37.5042071,126.7621381
부천시,김말자김밥,20180504,폐업,20180511,N,,,백화점,"경기도 부천시 길주로 300, 롯데백화점중동점 지하1층 일부 (중동)",경기도 부천시 중동 1140번지 롯데백화점중동점 지하1층 일부,14548,37.5024850,126.7751605
부천시,조선미가,20090714,폐업,20100614,N,,,백화점,"경기도 부천시 길주로 180 ,1165 현대백화점 지하일부 (중동)","경기도 부천시 중동 1164번지 ,1165 현대백화점 지하일부",14546,37.5042071,126.7621381
부천시,(주)아메리칸트레일러 중동점,20170522,폐업,20190730,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부 ,14546,37.5042071784,126.7621381904
부천시,앙트레,20170825,폐업,20171218,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점 중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점 중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,만두제일가,20161021,폐업,20161122,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,브레들리,20170811,폐업,20190226,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부 ,14548,37.5024850,126.7751605
부천시,막초클리닉,20170525,폐업,20190423,N,,,백화점,"경기도 부천시 길주로 300 (중동, 롯데백화점 지하1층 일부)",경기도 부천시 중동 1140번지 롯데백화점 지하1층 일부 ,14548,37.5024850,126.7751605
부천시,기계초밥,20030812,폐업,20060605,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 로담코프라자백화점동 지하1층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 로담코프라자백화점동 지하1층",14546,37.5042071,126.7621381
부천시,장안식품,20040319,폐업,20111101,N,,,백화점,"경기도 부천시 길주로 180 ,1165,1165-1,2 로담코현대백화점동 지하1층 (중동)","경기도 부천시 중동 1164번지 ,1165,1165-1,2 로담코현대백화점동 지하1층",14546,37.5042071,126.7621381
부천시,미세스필즈,20030813,폐업,20040316,N,,,백화점,"경기도 부천시 길주로 180 ,1165, 1165-1,2 (로담코현대백화점 지하1층) (중동)","경기도 부천시 중동 1164번지 ,1165, 1165-1,2 (로담코현대백화점 지하1층)",14546,37.5042071,126.7621381
부천시,글로리아진스커피,20030813,폐업,20050324,N,,,백화점,"경기도 부천시 길주로 180 ,1165, 1165-1,2 (로담코현대백화점 지하1층) (중동)","경기도 부천시 중동 1164번지 ,1165, 1165-1,2 (로담코현대백화점 지하1층)",14546,37.5042071,126.7621381
부천시,단수이 대왕 카스테라 현대백화점 중동점,20161201,폐업,20170531,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
부천시,멜팅몽키,20170220,폐업,20171227,N,,,백화점,"경기도 부천시 길주로 180 (중동, 현대백화점중동점 백화점동 지하1층 일부)",경기도 부천시 중동 1164번지 현대백화점중동점 백화점동 지하1층 일부,14546,37.5042071,126.7621381
