인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20171017,영업,,서울특별시 종로구 세종로 81-3번지 지하1층 ,서울특별시 종로구 세종대로 175 지하1층 (세종로),세종문화회관 구내식당,산업체
20180122,영업,,서울특별시 종로구 평동 108-1번지 강북삼성병원 ,서울특별시 종로구 새문안로 29 강북삼성병원 지상1~2층 (평동),강북삼성병원 직원식당,병원
20180124,영업,,서울특별시 종로구 구기동 139번지 이북5도청 ,서울특별시 종로구 비봉길 64 이북5도청 지하1층 (구기동),이북5도위원회,공공기관
20050707,영업,,서울특별시 종로구 숭인동 59-45번지 ,서울특별시 종로구 지봉로12가길 35 (숭인동),조은어린이집,어린이집
20060213,영업,,서울특별시 종로구 가회동 11-101번지 지상1층 ,서울특별시 종로구 북촌로12길 12-2 (가회동지상1층),가회어린이집,어린이집
20060523,영업,,서울특별시 종로구 충신동 136-16번지 1층호,서울특별시 종로구 율곡로20길 3 1층 (충신동),이화어린이집,어린이집
20180309,영업,,서울특별시 종로구 청진동 70번지 그랑서울 ,서울특별시 종로구 종로 33 그랑서울 2층 (청진동),GS건설 꿈과 희망의 어린이집,어린이집
20060614,영업,,서울특별시 종로구 옥인동 184번지 옥인어린이집 ,서울특별시 종로구 옥인길 89 (옥인동옥인어린이집),세종마을 어린이집,어린이집
20061121,폐업,20150501,서울특별시 종로구 홍지동 7번지 ,,상명대학교 종합관,집단급식소
20060614,영업,,서울특별시 종로구 창신동 138-32번지 창신성결교회 ,서울특별시 종로구 창신5길 22 창신성결교회 (창신동),창신어린이집,어린이집
20060706,영업,,서울특별시 종로구 세종로 1번지 ,서울특별시 종로구 청와대로 1 (세종로),대통령비서실,공공기관
20060706,영업,,서울특별시 종로구 청운동 6-3번지 구립청운어린이집 ,서울특별시 종로구 자하문로35길 21 (청운동구립청운어린이집),구립청운어린이집,어린이집
20060911,영업,,서울특별시 종로구 옥인동 45-10번지 ,서울특별시 종로구 필운대로 76 (옥인동),지에스건설(주) 남촌리더십센터,산업체
20070222,영업,,서울특별시 종로구 이화동 25-1번지 ,서울특별시 종로구 율곡로19길 17-8 (이화동),구립종로노인종합복지관,사회복지시설
20070530,영업,,서울특별시 종로구 숭인동 242-36번지 ,서울특별시 종로구 종로58길 28 (숭인동),종로산업정보학교,학교
20070809,영업,,서울특별시 종로구 무악동 83번지 무악현대아파트단지내 ,서울특별시 종로구 통일로 246-11 (무악동무악현대아파트단지내),동화속의아이들어린이집,어린이집
20070907,영업,,서울특별시 종로구 옥인동 18번지 2층호,서울특별시 종로구 자하문로 69 (옥인동),옥인유치원,어린이집
20180316,영업,,서울특별시 종로구 숭인동 746번지 도담도담어린이집 ,서울특별시 종로구 숭인동길 47 도담도담어린이집 지상3층 (숭인동),도담도담어린이집,어린이집
20180327,영업,,서울특별시 종로구 관훈동 192-18번지 SK건설빌딩 ,서울특별시 종로구 인사동7길 32 SK건설빌딩 지상2층 (관훈동),SK건설행복날개어린이집,어린이집
20180327,영업,,서울특별시 종로구 서린동 99번지 SK빌딩 ,서울특별시 종로구 종로 26 SK빌딩 2층 (서린동),SK행복어린이집,어린이집
20180329,영업,,서울특별시 종로구 신문로2가 1-124번지 현대해상온마음어린이집 ,서울특별시 종로구 경희궁1길 9 현대해상온마음어린이집 2층 (신문로2가),현대해상온마음어린이집,어린이집
20180503,영업,,서울특별시 종로구 홍파동 42-13번지 경희궁자이 2단지 ,서울특별시 종로구 송월길 99 210동 지상1층 (홍파동 경희궁자이 2단지),경희궁솔빛어린이집,어린이집
19990224,영업,,서울특별시 종로구 혜화동 5-119번지 경신중고등학교 ,서울특별시 종로구 혜화로 74 경신중고등학교 (혜화동),경신중고등학교,학교
19990303,영업,,서울특별시 종로구 안국동 37-1번지 덕성여자고등학교 ,서울특별시 종로구 율곡로3길 50 덕성여자고등학교 (안국동),덕성여자고등학교,학교
19990312,영업,,서울특별시 종로구 창신동 7-40번지 ,서울특별시 종로구 낙산길 250 (창신동),서울명신초등학교,학교
19990410,영업,,서울특별시 종로구 혜화동 90-7번지 ,서울특별시 종로구 대학로 156 (혜화동),동성중고등학교,학교
19990415,영업,,서울특별시 종로구 청운동 89-3번지 경기상업고등학교 ,서울특별시 종로구 자하문로 136 경기상업고등학교 (청운동),경기상업고등학교,학교
19971013,영업,,서울특별시 종로구 공평동 100-0번지 ,서울특별시 종로구 종로 47 (공평동),(주)한국스탠다드차타드은행,산업체
19980312,영업,,서울특별시 종로구 명륜3가 53번지 ,서울특별시 종로구 성균관로 41 (명륜3가),성균관대학교(교수회관),학교
