인허가일자,상세영업상태명,폐업일자,주소,사업장명,업태구분명
20040412,영업,29991231,서울특별시 서초구 양재동 249-12번지 지하 1 층 ,구립서초한별어린이집,어린이집
20040412,영업,29991231,서울특별시 서초구 잠원동 24-11번지 (지하1층) ,잠원꿈밭어린이집,어린이집
20050304,영업,29991231,서울특별시 서초구 양재동 215번지 지하1층 ,(주)이마트 양재점,산업체
20120710,영업,29991231,서울특별시 서초구 반포동 3-1번지 ,서초구립신반포어린이집,어린이집
20120821,영업,29991231,서울특별시 서초구 반포동 5-1번지 ,(사)덜위치칼리지서울리미티드,기타 집단급식소
20121102,영업,29991231,서울특별시 서초구 양재동 20-7번지 샤론의꽃빌딩 7층 ,참포도나무병원,병원
20101217,영업,29991231,서울특별시 서초구 방배동 837-16번지 ,엘씨아이키즈클럽 서초외국어학원,수련원
20060906,영업,29991231,서울특별시 서초구 반포동 59-6번지 4층 ,(주)비비이에스(서강대학교 SLP 어학원),수련원
20040413,영업,29991231,서울특별시 서초구 방배동 3274번지 1층 ,까리따스어린이집,어린이집
20040414,영업,29991231,서울특별시 서초구 서초동 1701-1번지 서울법원종합청사 별관 지상1층 ,바로미어린이집,어린이집
20130830,영업,29991231,서울특별시 서초구 우면동 17번지 1층 ,주식회사 케이티(KT연구개발센터 꿈나무어린이집),어린이집
20130905,영업,29991231,서울특별시 서초구 잠원동 17-2번지 지하1층 ,(주)아모텍,산업체
19890222,영업,29991231,서울특별시 서초구 방배동 990-1번지 ,삼일제약(주),산업체
19890720,영업,29991231,서울특별시 서초구 서초동 1701-1번지 ,서울법원종합청사후생시설위원회,공공기관
20061227,영업,29991231,서울특별시 서초구 서초동 1376-1번지 지하1층(국립외교원 자리) ,외교통상부국립외교원,공공기관
20040416,영업,29991231,서울특별시 서초구 반포동 520-3번지 (지상1층) ,반포청사어린이집,어린이집
20090102,영업,29991231,서울특별시 서초구 서초동 1320-10번지 ,서초삼성어린이집,어린이집
20090128,영업,29991231,서울특별시 서초구 양재동 221번지 ,엘지전자(주),산업체
19930309,영업,29991231,서울특별시 서초구 서초동 1724번지 서울검찰청사 2층 ,서울고등검찰청,공공기관
20101223,영업,29991231,서울특별시 서초구 서초동 1678-6번지 1층 ,애플트리서초어학학원,수련원
19820630,영업,29991231,서울특별시 서초구 반포동 63-1번지 ,쉐라톤 서울 팔래스 강남 호텔 직원식당,산업체
19841105,영업,29991231,서울특별시 서초구 반포동 520-3번지 0000동 0000호,조달청후생관,공공기관
20100429,영업,29991231,서울특별시 서초구 서초동 1343-14번지 지하1층 ,피에스에이서초어학학원,수련원
19850215,영업,29991231,서울특별시 서초구 잠원동 70-2번지 (지하 2층?) ,뉴코아,산업체
19930821,영업,29991231,서울특별시 서초구 방배동 935-34번지 ,주식회사 한국외환은행,산업체
19940216,영업,29991231,서울특별시 서초구 양재동 24번지 (지하 1층?) ,(주)엘비젼구내식당,산업체
20041202,영업,29991231,서울특별시 서초구 양재동 154-2번지 지상 2층 ,양재천사유치원,어린이집
20080321,영업,29991231,서울특별시 서초구 서초동 1449-9번지 1층 ,비아이케이에듀케이션(주),산업체
20050112,영업,29991231,서울특별시 서초구 잠원동 76-9번지 10 (지하1층) ,구립서초남서울어린이집,어린이집
20080327,영업,29991231,서울특별시 서초구 양재동 311-1번지 1층 ,서울매헌초등학교,학교
20131106,영업,29991231,서울특별시 서초구 서초동 1657-1번지 6층 ,365엠씨(mc)병원,병원
19851220,영업,29991231,서울특별시 서초구 서초동 1726-1번지 서울서초경찰서 ,서초경찰서구내식당,공공기관
19870301,영업,29991231,서울특별시 서초구 서초동 1650-0번지 ,서울교대부속초등학교,학교
19870301,영업,29991231,서울특별시 서초구 서초동 1650번지 ,서울교육대학교,기타 집단급식소
20040513,영업,29991231,서울특별시 서초구 잠원동 60-5번지 (지상1층) ,서초구립사랑의어린이집,어린이집
20040524,영업,29991231,서울특별시 서초구 서초동 1329-2번지 청남빌딩 ,아주산업(주)Be My Guest,산업체
20110906,영업,29991231,서울특별시 서초구 서초동 1707-4번지 지하1층 ,서울중앙지방법원,공공기관
20130219,영업,29991231,서울특별시 서초구 우면동 769번지 ,서초유치원,어린이집
20030310,영업,29991231,서울특별시 서초구 반포동 586-1번지 1층 ,방배중학교,학교
20050718,영업,29991231,서울특별시 서초구 내곡동 1-1328번지 지하 1층(현관 출입구 옆) ,다니엘학교,학교
20130409,영업,29991231,서울특별시 서초구 방배동 479-5번지 지하3층 ,연세사랑병원,병원
20030723,영업,29991231,서울특별시 서초구 방배동 481-7번지 (대항병원7층) ,대항병원,병원
20040507,영업,29991231,서울특별시 서초구 서초동 1491-12번지 지하1층 ,상명어린이집,어린이집
20130412,영업,29991231,서울특별시 서초구 반포동 53-6번지 2층 ,서초구립 하나푸르니 반포어린이집,어린이집
20081121,영업,29991231,서울특별시 서초구 방배동 981-2번지 ,새성민유치원,어린이집
20030312,영업,29991231,서울특별시 서초구 서초동 1301-4 지하1층,(주)케이씨씨,산업체
20081124,영업,29991231,서울특별시 서초구 서초동 1514-2번지 ,동우유치원,어린이집
20081124,영업,29991231,서울특별시 서초구 양재동 399-1번지 ,구룡유치원,어린이집
20111223,영업,29991231,서울특별시 서초구 서초동 1657-7번지 지하1층 ,강남대성서초학원,수련원
20110421,영업,29991231,서울특별시 서초구 반포동 736-9번지 ,고도일병원,병원
20000328,영업,29991231,서울특별시 서초구 서초동 1685-1번지 ,서울원명초등학교,학교
20000330,영업,29991231,서울특별시 서초구 방배동 861-1번지 ,서울방배초등학교,학교
20000408,영업,29991231,서울특별시 서초구 방배동 2922-0번지 ,우신운수(주),산업체
20000418,영업,29991231,서울특별시 서초구 반포동 1-3번지 ,서울반원초등학교,학교
20000602,영업,29991231,서울특별시 서초구 서초동 1466-5번지 서울신중초등학교 ,서울신중초등학교,학교
20000609,영업,29991231,서울특별시 서초구 양재동 310-0번지 ,언남중학교,학교
20000719,영업,29991231,서울특별시 서초구 방배동 2727-0번지 ,서울전자고등학교,학교
20000724,영업,29991231,서울특별시 서초구 방배동 167-4번지 ,서울방일초등학교,학교
20000728,영업,29991231,서울특별시 서초구 반포동 19-3번지 (지하 1층?) ,JW Daon Cafe(JW 다온 카페),산업체
20000927,영업,29991231,서울특별시 서초구 양재동 101-0번지 ,서울양재초등학교,학교
20001004,영업,29991231,서울특별시 서초구 반포동 19-3번지 지하 2층 ,(주)신세계 강남점 지하 2층 직원식당,산업체
20001018,영업,29991231,서울특별시 서초구 내곡동 1-1328번지 ,다니엘 복지원,사회복지시설
20001108,영업,29991231,서울특별시 서초구 서초동 1436-8번지 ,서울서일초등학교,학교
20010131,영업,29991231,서울특별시 서초구 양재동 231번지 ,현대기아자동차본사 구내식당,산업체
20010210,영업,29991231,서울특별시 서초구 방배동 1514-0번지 ,서문여자중고등학교,학교
20080509,영업,29991231,서울특별시 서초구 서초동 391번지 서울시 인재개발원 직장어린이집 ,서울시인재개발원 쑥쑥어린이집,어린이집
20080521,영업,29991231,서울특별시 서초구 서초동 1360-26번지 ,서초구청 어린이집,어린이집
19980320,영업,29991231,서울특별시 서초구 우면동 142번지 (지하1층) ,한국교원단체총연합회,기타 집단급식소
19980324,영업,29991231,서울특별시 서초구 서초동 1313-0번지 ,서일중학교구내식당,학교
19980415,영업,29991231,서울특별시 서초구 방배동 765-14번지 지하1층 ,방배경찰서직원식당,공공기관
19980417,영업,29991231,서울특별시 서초구 양재동 309번지 언남교육문화회관 2층 ,언남고등학교,학교
20010212,영업,29991231,서울특별시 서초구 반포동 937-0번지 ,반포초등학교,학교
20010220,영업,29991231,서울특별시 서초구 방배동 807-3번지 ,라프드래프트코리아주식회사,산업체
20010307,영업,29991231,서울특별시 서초구 잠원동 54-6번지 신동중학교 ,신동중학교,학교
20101223,영업,29991231,서울특별시 서초구 서초동 1302-2번지 4층 ,게이트서초어학학원,수련원
20110812,영업,29991231,서울특별시 서초구 반포동 50-12번지 삼우빌딩 5층 ,러닝서초어학학원,수련원
20130924,영업,29991231,서울특별시 서초구 서초동 1353-3번지 지하1층 ,구립 서초장미어린이집,어린이집
20130723,영업,29991231,서울특별시 서초구 우면동 554-1번지 2층 ,서울우솔초등학교,학교
20130816,영업,29991231,서울특별시 서초구 잠원동 157번지 동아아파트 관리동 ,잠원어린이집,어린이집
20120403,영업,29991231,서울특별시 서초구 우면동 690번지 ,서울우면초등학교,학교
19741001,영업,29991231,서울특별시 서초구 서초동 1470-1번지 (주)우리은행 서초동합숙소 ,우리은행제1합숙소,산업체
19780501,영업,29991231,서울특별시 서초구 내곡동 6-7번지 외 9필지 ,서울특별시 어린이병원,병원
19790101,영업,29991231,서울특별시 서초구 서초동 391-0번지 서울시인재개발원 1층 ,서울특별시 인재개발원,공공기관
20180927,영업,29991231,서울특별시 서초구 방배동 823-1번지 ,홀리씨즈교회,기타 집단급식소
20180302,영업,29991231,서울특별시 서초구 양재동 401-12번지 ,서초구립 양재별하어린이집,어린이집
20180309,영업,29991231,서울특별시 서초구 방배동 873-4번지 ,서초구립 방배4동 어린이집,어린이집
20180314,영업,29991231,서울특별시 서초구 신원동 323-1번지 내곡중학교 1층 ,내곡중학교,학교
20180315,영업,29991231,서울특별시 서초구 양재동 300-11번지 3층 ,서초구립양재목련어린이집,어린이집
20180328,영업,29991231,서울특별시 서초구 잠원동 34-8번지 서초구립 잠원동어린이집 ,서초구립잠원동어린이집,어린이집
20170511,영업,29991231,서울특별시 서초구 방배동 488-6번지 이엑스알타워 지하2층 ,주식회사 모팩,산업체
20160810,영업,29991231,서울특별시 서초구 서초동 1641-10번지 ,서초금융캠퍼스,기타 집단급식소
20161025,영업,29991231,서울특별시 서초구 잠원동 57번지 잠원래미안아파트 (데이케어센터내) ,서초구립 잠원햇살 어린이집,어린이집
20161101,영업,29991231,서울특별시 서초구 반포동 2-1번지 아크로리버파크 106동 1층 ,서초구립 아크로해어린이집,어린이집
20161111,영업,29991231,서울특별시 서초구 서초동 1320-10번지 삼성전자 서초사옥  지하2호 ,삼성생명 서초사옥,산업체
20170112,영업,29991231,서울특별시 서초구 방배동 764-30번지 지하1층 ,두발로정형외과,병원
20170310,영업,29991231,서울특별시 서초구 잠원동 70-3번지 한신유치원 1층 ,한신유치원,어린이집
20170321,영업,29991231,서울특별시 서초구 반포동 2-12번지 아크로리버파크 104동 1층 ,서초구립 아크로 달 어린이집,어린이집
20170510,영업,29991231,서울특별시 서초구 서초동 1685-10번지 한울빌딩 지하1층 ,엘리트리에스비어학원,수련원
20180402,영업,29991231,서울특별시 서초구 내곡동 184-1번지 서초구립 내곡연두어린이집 ,서초구립 내곡연두어린이집,어린이집
20180416,영업,29991231,서울특별시 서초구 서초동 1650번지 ,서초구립서울교육대학교사향어린이집,어린이집
20180612,영업,29991231,서울특별시 서초구 서초동 1643-44번지 지하1층~지상2층 ,서초구립 느티나무어린이집,어린이집
20180615,영업,29991231,서울특별시 서초구 서초동 1515-4번지 지하1층 ,올바로병원,병원
20180710,영업,29991231,서울특별시 서초구 서초동 1558-15번지 지하1층 ,서초성심노인복지센터,사회복지시설
20180719,영업,29991231,서울특별시 서초구 방배동 916-7번지 ,서초구립 방배1동초록꿈어린이집,어린이집
20170703,영업,29991231,서울특별시 서초구 서초동 1354-3번지 이투스교육 지하1층 ,이투스교육 주식회사 서초지점,산업체
20170717,영업,29991231,서울특별시 서초구 서초동 1498-5번지 롯데마트 서초점 내 지하2층 ,롯데마트 서초점,산업체
20170831,영업,29991231,서울특별시 서초구 반포동 20-48번지 1층 ,서초구립 반포1동주민센터어린이집,어린이집
20170907,영업,29991231,서울특별시 서초구 서초동 1668-15번지 5층 ,서초1동 구립하은어린이집,어린이집
20170912,영업,29991231,서울특별시 서초구 서초동 1311번지 1층 ,서초구립 서초4동써밋1어린이집,어린이집
20170913,영업,29991231,서울특별시 서초구 서초동 1445-3번지 12층 국제전자센터 ,장덕한방병원 제3관 구내식당,병원
20170914,영업,29991231,서울특별시 서초구 반포동 19-4번지 서울고속터미널 본관동 5층 ,(주)신세계본사,산업체
20171023,영업,29991231,서울특별시 서초구 서초동 1488-3번지 지하1층~3층 ,수표교 어린이집,어린이집
20160708,영업,29991231,서울특별시 서초구 반포동 101-5번지 12층 ,(주)와이어트에듀케이션,산업체
20160719,영업,29991231,서울특별시 서초구 반포동 612-118번지 ,피터팬 어린이집,어린이집
20160728,영업,29991231,서울특별시 서초구 양재동 309번지 언남문화체육센터 ,언남문화체육센터,공공기관
20171027,영업,29991231,서울특별시 서초구 서초동 1600-10번지 세바른병원 12층 ,세바른병원,병원
20171106,영업,29991231,서울특별시 서초구 방배동 446-3번지 1층 대교사당센터 ,서초프라임 요양병원,병원
20171107,영업,29991231,서울특별시 서초구 방배동 447-7번지 서울교통공사 사당별관 ,서울교통공사 사당별관,공공기관
20171115,영업,29991231,서울특별시 서초구 서초동 1522-6번지 서초구립 서초3동어린이집 ,서초구립 서초3동 어린이집,어린이집
20171122,영업,29991231,서울특별시 서초구 방배동 789-18번지 서초구립 방배본동 신나는 어린이집 ,서초구립 방배본동 신나는 어린이집,어린이집
20180330,영업,29991231,서울특별시 서초구 방배동 산 75-3번지 ,서초구립도구머리어린이집,어린이집
20021224,영업,29991231,서울특별시 서초구 방배동 874-4번지 반포세무서 6층 ,반포세무서,공공기관
20041027,영업,29991231,서울특별시 서초구 양재동 6-9번지 (지상1층) ,원광샛별어린이집,어린이집
20200508,영업,29991231,서울특별시 서초구 양재동 309번지 1층 ,언남해피어린이집,어린이집
20200427,영업,29991231,서울특별시 서초구 잠원동 161번지 래미안 신반포 리오센트 ,서초구립 신반포리오센트어린이집,어린이집
20150423,영업,29991231,서울특별시 서초구 우면동 731번지 ,예원유치원,어린이집
20150427,영업,29991231,서울특별시 서초구 방배동 831-12번지 ,새순유치원,어린이집
20150713,영업,29991231,서울특별시 서초구 양재동 396-2번지 ,니꼴라오어린이집,어린이집
20150813,영업,29991231,서울특별시 서초구 내곡동 1-1459번지 ,국제문화진흥원,공공기관
20150813,영업,29991231,서울특별시 서초구 염곡동 106-1번지 2층 ,현대양재어린이집,어린이집
20200423,폐업,20200902,서울특별시 서초구 잠원동 27-8,주식회사 케이씨씨글라스,산업체
20150916,영업,29991231,서울특별시 서초구 우면동 753번지 서초참누리에코리치아파트 106동 1호,서초에코리치어린이집,어린이집
20200312,영업,29991231,서울특별시 서초구 방배동 952-4번지 지하1층 ,대우루컴즈,산업체
20200212,영업,29991231,서울특별시 서초구 방배동 3278번지 ,서초구립 방배아트자이어린이집,어린이집
20200317,영업,29991231,서울특별시 서초구 서초동 1312-3번지 롯데캐슬클래식아파트 ,서초구립 롯데캐슬킨더어린이집,어린이집
20200302,영업,29991231,서울특별시 서초구 방배동 2760번지 ,씨제이(CJ)키즈빌 어린이집,어린이집
19900221,폐업,20171206,서울특별시 서초구 서초동 1321-11번지 지하1층 ,현대시멘트,산업체
19900326,폐업,20171107,서울특별시 서초구 방배동 447-7번지 ,서울메트로,공공기관
20150421,폐업,20180228,서울특별시 서초구 반포동 724-12번지 ,서초구립 반포복지관어린이집,어린이집
20141231,폐업,20180228,서울특별시 서초구 양재동 334-2번지 1층 ,열린비테에어린이집,어린이집
20140212,폐업,20190130,서울특별시 서초구 우면동 788번지 나래어린이집 1층 ,나래어린이집,어린이집
20140404,폐업,20170406,서울특별시 서초구 반포동 48-1번지 지하1층 ,인프라웨어,집단급식소
20140407,폐업,20191017,서울특별시 서초구 신원동 266번지 ,서초구립 포레스타 7단지 어린이집,어린이집
20131227,폐업,20190604,서울특별시 서초구 반포동 49-4번지 2층 ,주식회사 피앤비아카데미,산업체
20151012,폐업,20180301,서울특별시 서초구 방배동 424-28번지 1층 방배롯데캐슬아르떼(아) 관리동 ,아르떼 어린이집,어린이집
20160129,폐업,20171027,서울특별시 서초구 서초동 1600-10번지 세바른병원 ,세바른병원,병원
20120612,폐업,20191211,서울특별시 서초구 방배동 2726번지 1층 ,(주)태아건설,산업체
19990210,폐업,20200403,서울특별시 서초구 서초동 1467-10번지 지하1층 ,휠라코리아(주)급식소,산업체
20081112,폐업,20200310,서울특별시 서초구 잠원동 60-3번지 (지하1층) ,신반포중앙유치원,어린이집
20101230,폐업,20200428,서울특별시 서초구 반포동 55-2번지 송암빌딩 5층 ,(주)로직잉글리쉬아카데미,산업체
20110106,폐업,20191226,서울특별시 서초구 방배동 807-2번지 3층 ,아이잼서초어학원,수련원
20110112,폐업,20191226,서울특별시 서초구 서초동 1678-1번지 2층 ,하바서초어학원,수련원
20120406,폐업,20181030,서울특별시 서초구 서초동 1303-31번지 리젠타워 B2층 ,리젠메디컬그룹 구내식당,병원
20130912,폐업,20180904,서울특별시 서초구 서초동 1364-31번지 1층 ,서초꿈아이자람어린이집,어린이집
20120607,폐업,20181207,서울특별시 서초구 서초동 1424-2번지 지하2층 ,(주)케이브이지제2호기업구조조정부동산투자회사(JW타워),산업체
20060109,폐업,20171023,서울특별시 서초구 서초동 1488-3번지 3층 ,수표교 어린이집,어린이집
19930831,폐업,20180930,서울특별시 서초구 서초동 393번지 ,서울특별시소방학교식당,공공기관
20090312,폐업,20191211,서울특별시 서초구 염곡동 180-2번지 ,재단법인 아트원,기타 집단급식소
20040903,폐업,20200428,서울특별시 서초구 방배동 919-4번지 7층 ,알파벳스트릿,산업체
20041018,폐업,20200428,서울특별시 서초구 서초동 1425-10번지 효천빌딩 지하1층 ,(주)세중나모여행,산업체
20071119,폐업,20200317,서울특별시 서초구 서초동 1312-3번지 롯데캐슬클래식아파트 ,킨더아카데미 어린이집,어린이집
20130422,폐업,20200109,서울특별시 서초구 우면동 773번지 LH스타힐스 보육시설 1층 ,키즈랜드어린이집,어린이집
20000129,폐업,20180206,서울특별시 서초구 방배동 1022-10번지 (지하1층) ,서울지방노동청 서울강남지청,공공기관
20130513,폐업,20190503,서울특별시 서초구 서초동 1303-10번지 서초한일유앤아이주상복합빌딩 312313호 ,밝은눈안과의원,병원
20050609,폐업,20200122,서울특별시 서초구 서초동 1586-7번지 지하1층 ,건강보험심사평가원,공공기관
20060704,폐업,20170907,서울특별시 서초구 서초동 1668-15번지 지하1층 ,하은 어린이집,어린이집
20050714,폐업,20200311,서울특별시 서초구 양재동 255-2번지 1층 ,근하어린이집,어린이집
20050805,폐업,20200325,서울특별시 서초구 내곡동 156-4번지 지하 1층 ,내곡어린이집,어린이집
20040227,폐업,20170310,서울특별시 서초구 잠원동 70-3번지 2층 ,한신유치원,집단급식소
20070912,폐업,20200428,서울특별시 서초구 반포동 50-12번지 삼우빌딩 2층 ,케이투엘브인터내셔널아카데미,산업체
20110225,폐업,20191211,서울특별시 서초구 서초동 1625-1번지 해양빌딩 2층 ,맨델어학원,수련원
20120106,폐업,20171013,서울특별시 서초구 우면동 72-8번지 12 ,햇살담는 어린이집,어린이집
20070605,폐업,20200428,서울특별시 서초구 반포동 114-1번지 4층 ,케이티(KT),산업체
20120628,폐업,20190514,서울특별시 서초구 서초동 1426-1번지 지하1층 ,(주)게임빌 직원식당,산업체
20180312,폐업,20200316,서울특별시 서초구 서초동 1310번지 서초푸르지오써밋 ,서초구립 서초4동 써밋2어린이집,어린이집
20170605,폐업,20190624,서울특별시 서초구 방배동 455-11번지 방배노인종합복지관 어린이집 1층 ,구립서정어린이집,어린이집
20170630,폐업,20170918,서울특별시 서초구 서초동 1321-20번지 삼성물산 서초사옥 지하2층 ,삼성화재해상보험(주),산업체
20161018,폐업,20190930,서울특별시 서초구 서초동 1365-8번지 3층 ,LG전자 강남센터어린이집,어린이집
20170302,폐업,20180213,서울특별시 서초구 우면동 92-6번지 한국교육방송공사 ,한국교육방송공사,공공기관
20170331,폐업,20171222,서울특별시 서초구 방배동 757-1번지 한샘빌딩 2층 ,한샘어린이집,어린이집
20150518,폐업,20200423,서울특별시 서초구 잠원동 27-8번지 ,(주)케이씨씨 잠원사옥점,산업체
20100407,폐업,20191211,서울특별시 서초구 방배동 795-21번지 ,서초방배위즈아일랜드어학원,수련원
20060906,폐업,20200428,서울특별시 서초구 반포동 50-11번지 가호 ,(주)한국레지오에밀리아(레지오이엘씨),산업체
20090428,폐업,20191024,서울특별시 서초구 서초동 1425-10번지 ,(주)세중정보기술,산업체
20081216,폐업,20191211,서울특별시 서초구 서초동 1624-8번지 ,(주)아구스,산업체
20101220,폐업,20170510,서울특별시 서초구 서초동 1685-10번지 ,서초 밤비니 어학원,집단급식소
20101220,폐업,20200428,서울특별시 서초구 반포동 58-10번지 6층 ,(주)제미교육,산업체
20040413,폐업,20200417,서울특별시 서초구 우면동 68번지 1층 ,신애어린이집,어린이집
19800103,폐업,20170227,서울특별시 서초구 우면동 92-6번지 1층 ,한국교육개발원,공공기관
19920731,폐업,20191115,서울특별시 서초구 서초동 1587번지 지하1층 ,비씨카드(주)직원식당,산업체
19931027,폐업,20191119,서울특별시 서초구 양재동 214-0번지 ,농협전산센터구내식당,산업체
19930719,폐업,20190821,서울특별시 서초구 양재동 275-0번지 0000동 0000호,동원빌딩구내식당,산업체
20110405,폐업,20180419,서울특별시 서초구 반포동 1-24번지 ,남서울교회 어린이집,어린이집
20130618,영업,29991231,서울특별시 강남구 일원동 625-27번지 ,강남아이트라움어린이집,어린이집
20040702,영업,29991231,서울특별시 강남구 수서동 707-0번지 지상1층 ,명화어린이집,어린이집
20040705,영업,29991231,서울특별시 강남구 수서동 450-2번지 ,수서어린이집,어린이집
20040705,영업,29991231,서울특별시 강남구 논현동 114-24번지 논현문화복지회관3층 ,구립연화어린이집,어린이집
20150717,영업,29991231,서울특별시 강남구 대치동 909-2번지 ,(주)종로학원문과학원,산업체
20010419,영업,29991231,서울특별시 강남구 대치동 969-0번지 (지상1층) ,서울대현초등학교,학교
20010503,영업,29991231,서울특별시 강남구 삼성동 16-1번지 ,강남구청구내식당,산업체
20010503,영업,29991231,서울특별시 강남구 개포동 1273-0번지 지상1층 ,서울포이초등학교,학교
20010508,영업,29991231,서울특별시 강남구 개포동 183-0번지 지상1층 ,서울양전초등학교,학교
20010508,영업,29991231,서울특별시 강남구 도곡동 109-0번지 ,서울대도초등학교,학교
20010521,영업,29991231,서울특별시 강남구 일원동 736-0번지 지상1층 ,서울대모초등학교,학교
20010522,영업,29991231,서울특별시 강남구 수서동 709-0번지 ,서울수서초등학교,학교
20010726,영업,29991231,서울특별시 강남구 일원동 13번지 ,서울대진초등학교,학교
20010731,영업,29991231,서울특별시 강남구 수서동 710-0번지 ,수서중학교,학교
20010816,영업,29991231,서울특별시 강남구 개포동 155번지 ,피에스에이개포어학학원,산업체
20040628,영업,29991231,서울특별시 강남구 일원동 711-0번지 지상1층 ,청마을어린이집,어린이집
20040628,영업,29991231,서울특별시 강남구 개포동 1164-15번지 대경빌딩 ,예지어린이집,어린이집
20040629,영업,29991231,서울특별시 강남구 수서동 712-0번지 지상2층 ,수서서머힐어린이집,어린이집
20040629,영업,29991231,서울특별시 강남구 신사동 647-6번지 지하1층 ,구립바롬어린이집,어린이집
20040629,영업,29991231,서울특별시 강남구 개포동 1198-7번지 ,다솔어린이집,어린이집
20040629,영업,29991231,서울특별시 강남구 대치동 916-23번지 지상1층 ,강남선재어린이집,어린이집
20040629,영업,29991231,서울특별시 강남구 청담동 124-1번지 지상3층 ,청수어린이집,어린이집
20040630,영업,29991231,서울특별시 강남구 도곡동 548-1번지 ,선우어린이집,어린이집
20040630,영업,29991231,서울특별시 강남구 도곡동 515-15번지 ,성아어린이집,어린이집
20040630,영업,29991231,서울특별시 강남구 개포동 12-0번지 지상1층 ,강남어린이집,어린이집
20040630,영업,29991231,서울특별시 강남구 수서동 723-0번지 지상1층 ,민들레어린이집,어린이집
20040702,영업,29991231,서울특별시 강남구 신사동 543-5번지 지하1층 ,신사어린이집,어린이집
20180608,영업,29991231,서울특별시 강남구 역삼동 773-6번지 아폴로빌딩 ,안강 병원,병원
20040628,영업,29991231,서울특별시 강남구 삼성동 89-2번지 지상1층 ,삼성어린이집,어린이집
19981220,영업,29991231,서울특별시 강남구 논현동 71-0번지 ,서울세관,산업체
20171218,영업,29991231,서울특별시 강남구 삼성동 142-41번지 ,롯데호텔 L7강남,산업체
20180115,영업,29991231,서울특별시 강남구 역삼동 653-2번지 ,해안건축 신관,기타 집단급식소
20180201,영업,29991231,서울특별시 강남구 도곡동 545-7번지 한웰빌딩 ,(주)크리스에프앤씨,산업체
20180226,영업,29991231,서울특별시 강남구 도곡동 463번지 한웰빌딩 ,(주)아성에이치엠피,산업체
20180313,영업,29991231,서울특별시 강남구 대치동 612번지 대치SK-VIEW아파트 ,국공립 한울어린이집,어린이집
20180315,영업,29991231,서울특별시 강남구 신사동 587-21번지 ,(주)서우제이앤디(신사호텔지점),산업체
20180404,영업,29991231,서울특별시 강남구 삼성동 171-2번지 강남경찰서(임시) ,(주)현대오트론 직원식당,산업체
20180417,영업,29991231,서울특별시 강남구 삼성동 52-17번지 마디빌딩 ,마디병원,병원
20180426,영업,29991231,서울특별시 강남구 자곡동 632번지 ,남명학사 서울관,공공기관
20180504,영업,29991231,서울특별시 강남구 논현동 241-16번지 ,리봄한방병원,병원
20120327,영업,29991231,서울특별시 강남구 도곡동 914-2번지 호림빌딩 강남베드로병원 지하2층 B202호,강남베드로병원,병원
20120405,영업,29991231,서울특별시 강남구 역삼동 787-12번지 셀라빌딩 지상4층 ,게이트대치어학학원,산업체
20120413,영업,29991231,서울특별시 강남구 삼성동 107-7번지 지하1층 ,성우오토모티브(주),산업체
20120417,영업,29991231,서울특별시 강남구 수서동 747번지 ,(주)하바놀이학교킨더슐레수서원,산업체
20120418,영업,29991231,서울특별시 강남구 대치동 953-17번지 그린메디칼사옥 ,한맘플러스 재활의학과의원,산업체
20120420,영업,29991231,서울특별시 강남구 논현동 90-1번지 지하1층 ,미래와희망산부인과의원,산업체
20120507,영업,29991231,서울특별시 강남구 청담동 132-16번지 청담아시아빌딩 4층 일부호,베베쿵킨더청담학원,산업체
20120508,영업,29991231,서울특별시 강남구 대치동 907-16번지 지하1층 ,(주)하이눈커뮤니티,산업체
20120627,영업,29991231,서울특별시 강남구 청담동 4-1번지 ,(주)이마트 SSG청담,산업체
20120702,영업,29991231,서울특별시 강남구 논현동 225-2번지 ,성결유치원,어린이집
20120717,영업,29991231,서울특별시 강남구 수서동 산 4-1번지 지상1층 ,서울특별시 아동복지센터,학교
20130628,영업,29991231,서울특별시 강남구 세곡동 462-2번지 ,구립 세곡푸르지오 어린이집,어린이집
20130628,영업,29991231,서울특별시 강남구 세곡동 525번지 ,구립 초록어린이집,어린이집
20130702,영업,29991231,서울특별시 강남구 논현동 55-3번지 ,민병원 강남의원,병원
20130717,영업,29991231,서울특별시 강남구 개포동 1264-9번지 ,클레어린이집,어린이집
20130724,영업,29991231,서울특별시 강남구 세곡동 171번지 ,오즈의마법사 유치원,어린이집
20130812,영업,29991231,서울특별시 강남구 일원동 716번지 ,리라유치원,어린이집
20130813,영업,29991231,서울특별시 강남구 청담동 35-6번지 지상4층 ,청담몬테소리유치원,어린이집
20130822,영업,29991231,서울특별시 강남구 역삼동 725-19번지 ,신한마리오 어린이집,어린이집
20130902,영업,29991231,서울특별시 강남구 도곡동 514-1번지 ,라트학원,산업체
20001220,영업,29991231,서울특별시 강남구 역삼동 675-3번지 ,주식회사 케이티(강남IDC빌딩),산업체
20010202,영업,29991231,서울특별시 강남구 압구정동 472-0번지 ,압구정중학교,학교
20010206,영업,29991231,서울특별시 강남구 개포동 650-0번지 ,구룡중학교,학교
20010321,영업,29991231,서울특별시 강남구 일원동 691-0번지 ,일원초등학교,학교
20010418,영업,29991231,서울특별시 강남구 일원동 617-0번지 지상1층 ,서울영희초등학교,학교
20180622,영업,29991231,서울특별시 강남구 대치동 960-5번지 티아빌딩 ,강남위담한방병원,병원
