년,상세영업상태명,학교종류,학교명,주소,경도,위도
2017,영업,어린이집,the KIDS 대방 어린이집,서울특별시 동작구 신대방동 395-68번지 ,126.9239282,37.49068054
2017,영업,어린이집,구립마루어린이집,서울특별시 관악구 봉천동 1718번지 ,126.94474309999998,37.48927721
2017,영업,어린이집,구립 센트라스아띠어린이집,서울특별시 성동구 하왕십리동 700번지 센트라스 101동 ,127.0285914,37.56690620000001
2017,영업,유치원,다우림 유치원,서울특별시 은평구 신사동 28-11번지 ,126.9123042,37.59622870000001
2017,영업,어린이집,강서힐스테이트 어린이집,서울특별시 강서구 화곡동 1165-0번지 강서힐스테이트 (지상 1층) 관리동 ,126.8400103,37.54672888
2017,영업,어린이집,구립 백련산힐2차어린이집,서울특별시 은평구 응암동 760번지 아파트관리동 ,126.923521,37.59081606
2017,영업,어린이집,무궁화 어린이집,서울특별시 종로구 궁정동 4-11번지 2층 ,126.9710866,37.58473022
2017,영업,어린이집,구립래미안힐스테이트어린이집,서울특별시 강동구 고덕동 670번지 ,127.1513297,37.56022804
2017,영업,어린이집,거암교회부설 거암어린이집,서울특별시 송파구 거여동 184-2번지 ,127.1478006,37.49663220000001
2017,영업,어린이집,새상아 어린이집,서울특별시 영등포구 신길동 4765번지 지하1층 ,126.9097231,37.49584128
2017,영업,어린이집,한양키움어린이집,서울특별시 성동구 마장동 767-8번지 1층 ,127.0444499,37.56884577
2017,영업,어린이집,보석어린이집,서울특별시 구로구 구로동 476-38번지 ,126.8812206,37.49788903
2017,영업,어린이집,명지어린이집,서울특별시 양천구 신월동 92-19번지 지상1층 ,126.832804,37.53572791
2017,영업,어린이집,구립용꿈어린이집,서울특별시 관악구 신림동 10-643번지 ,126.9336968,37.48237767
2017,영업,어린이집,숙명여자대학교어린이집,서울특별시 용산구 청파동2가 53-12번지 ,126.9649085,37.54612849
2017,영업,어린이집,구립은마루어린이집,서울특별시 은평구 진관동 7번지 701동 1층 ,126.92868490000002,37.64594278
2017,영업,유치원,동덕여자대학교부속유치원,서울특별시 성북구 상월곡동 86-1번지 ,127.0440792,37.60640367
2017,폐업,어린이집,삼선교어린이집,서울특별시 성북구 삼선동3가 115-3번지 ,127.0120608,37.58450541
2017,영업,어린이집,구립 파란하늘어린이집,서울특별시 은평구 불광동 643-2번지 ,126.9270086,37.61722402
