소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 금천구 시흥대로38길 7-6,서울특별시 금천구 시흥3동 939-12,다목적,2,2020-07-31
서울특별시 금천구 독산로40길 10,서울특별시 금천구 시흥4동 803,다목적,4,2020-07-31
서울특별시 금천구 독산로36길 96-13,서울특별시 금천구 시흥4동 4-33,다목적,3,2020-07-31
서울특별시 금천구 시흥대로40길 111-11,서울특별시 금천구 시흥5동 420-9,다목적,3,2020-07-31
서울특별시 금천구 탑골로4길 18-16,서울특별시 금천구 시흥5동 244-35,다목적,3,2020-07-31
서울특별시 금천구 시흥대로134길 27,서울특별시 금천구 독산3동 164-46,다목적,1,2020-07-31
서울특별시 금천구 독산로 288,서울특별시 금천구 독산3동 991-18,다목적,2,2020-07-31
서울특별시 금천구 문성로3길 92,서울특별시 금천구 독산3동 906-6,다목적,1,2020-07-31
서울특별시 금천구 독산로102길 9,서울특별시 금천구 독산3동 974-3,다목적,1,2020-07-31
서울특별시 금천구 문성로 22,서울특별시 금천구 독산동 890-1,다목적,1,2020-07-31
서울특별시 금천구 독산로47길 30,서울특별시 금천구 독산2동 1045-12,다목적,1,2020-07-31
서울특별시 금천구 시흥대로76길 9,서울특별시 금천구 독산2동 1077-36,다목적,2,2020-07-31
서울특별시 금천구 금하로 728-13,서울특별시 금천구 시흥5동 271-16,다목적,1,2020-07-31
서울특별시 금천구 독산로22길 7-2,서울특별시 금천구 시흥4동 820-44,다목적,1,2020-07-31
서울특별시 금천구 탑골로3길 5,서울특별시 금천구 시흥5동 220-64,다목적,1,2020-07-31
서울특별시 금천구 시흥대로50길 31-8,서울특별시 금천구 시흥1동 892-63,다목적,1,2020-07-31
서울특별시 금천구 시흥대로62가길 23,서울특별시 금천구 시흥1동 877-2,다목적,1,2020-07-31
서울특별시 금천구 시흥대로50길 10,서울특별시 금천구 시흥1동 903-11,다목적,1,2020-07-31
서울특별시 금천구 독산로33길 34-8,서울특별시 금천구 시흥1동 851-36,다목적,1,2020-07-31
서울특별시 금천구 독산로70다길 38,서울특별시 금천구 독산4동 923-2,다목적,2,2020-07-31
서울특별시 금천구 시흥대로36길 18-11,서울특별시 금천구 시흥3동 944-9,다목적,1,2020-07-31
서울특별시 금천구 시흥대로105길 8,서울특별시 금천구 독산1동 1008-12,다목적,1,2020-07-31
서울특별시 금천구 시흥대로141길 73,서울특별시 금천구 독산1동 144-9,다목적,3,2020-07-31
서울특별시 금천구 벚꽃로38길 5,서울특별시 금천구 가산동 43-1,다목적,1,2020-07-31
