소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 월계로49길 20 인덕대학정문앞,서울특별시 노원구 월계2동 633-73,생활방범,1,2013-07
서울특별시 노원구 초안산로5길 28 월계2주민센터옥상,서울특별시 노원구 월계2동 777,생활방범,1,2013-07
서울특별시 노원구 덕릉로60길 186 초안1단지입구,서울특별시 노원구 월계2동 905-10,생활방범,1,2013-07
서울특별시 노원구 덕릉로60타길 20 초안1단지뒷편,서울특별시 노원구 월계2동 916-8,생활방범,1,2013-07
서울특별시 노원구 월계로 376 녹천중후문,서울특별시 노원구 월계3동 316-2,생활방범,1,2013-07
서울특별시 노원구 동일로192다길 31 이화빌라A동,서울특별시 노원구 공릉1동 370-6,생활방범,1,2013-07
서울특별시 노원구 동일로182길 34,서울특별시 노원구 공릉1동 566-36,생활방범,1,2013-07
서울특별시 노원구 화랑로51가길 67-1 배꽃어린이공원,서울특별시 노원구 공릉2동 122-32,생활방범,1,2013-07
서울특별시 노원구 공릉로34길 16-8,서울특별시 노원구 공릉동 240-91,생활방범,1,2013-07
서울특별시 노원구 공릉로32길15,서울특별시 노원구 공릉2동 240-42,생활방범,1,2013-07
서울특별시 노원구 공릉로32길 36 어스틴빌라,서울특별시 노원구 공릉2동 240-47,생활방범,1,2013-07
서울특별시 노원구 노원로1길 36 태릉초교후문,서울특별시 노원구 공릉2동 250-5,생활방범,1,2013-07
서울특별시 노원구 노원로1라길 8 선한목자교회,서울특별시 노원구 공릉2동 270-54,생활방범,1,2013-07
서울특별시 노원구 공릉로33길 6 청솔리치빌,서울특별시 노원구 공릉2동 337-4,생활방범,1,2013-07
서울특별시 노원구 중계로14바길 36 제자교회,서울특별시 노원구 중계본동 90-27,생활방범,1,2013-07
서울특별시 노원구 중계로14타길 49 원암유치원,서울특별시 노원구 중계본동 90-77,생활방범,1,2013-07
서울특별시 노원구 덕릉로92길 13 중계건영인근,서울특별시 노원구 중계4동 133-17,생활방범,1,2013-07
서울특별시 노원구 동일로242마길 6 천상병시인공원,서울특별시 노원구 상계1동 1007-8,생활방범,1,2013-07
서울특별시 노원구 동일로237길 71 현대4차인근,서울특별시 노원구 상계1동 1087-5,생활방범,1,2013-07
