소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 동대문구 한천로18길 14-9,서울특별시 동대문구 장안1동 189-16,생활방범,3,2010-01
서울특별시 동대문구 한천로24길 47-2,서울특별시 동대문구 장안1동 391-22,생활방범,3,2010-01
서울특별시 동대문구 한천로2길 78,서울특별시 동대문구 장안1동 415-6,생활방범,4,2010-01
서울특별시 동대문구 장한로8길 84,서울특별시 동대문구 장안1동 455-3,어린이보호,3,2010-01
서울특별시 동대문구 천호대로97길 61,서울특별시 동대문구 장안동 575,생활방범,4,2017-12
서울특별시 동대문구 한천로26길 12-13,서울특별시 동대문구 장안1동 153-25,생활방범,3,2011-11
서울특별시 동대문구 장한로5가길 27,서울특별시 동대문구 장안1동 215-27,생활방범,3,2011-11
서울특별시 동대문구 장한로14길 58,서울특별시 동대문구 장안1동 353-1,생활방범,3,2011-11
서울특별시 동대문구 답십리로66길 3,서울특별시 동대문구 장안1동 388,어린이보호,3,2012-01
서울특별시 동대문구 답십리로 320-1,서울특별시 동대문구 장안1동 333-1,어린이보호,3,2012-01
서울특별시 동대문구 천호대로89길 58,서울특별시 동대문구 장안1동 444-7,어린이보호,3,2012-01
서울특별시 동대문구 답십리로66길 75-4,서울특별시 동대문구 장안1동 393-2,어린이보호,3,2012-01
서울특별시 동대문구 장한로18길 82-14,서울특별시 동대문구 장안1동 354-1,어린이보호,3,2012-01
서울특별시 동대문구 한천로24길 21,서울특별시 동대문구 장안동 168-43,생활방범,3,2012-07
서울특별시 동대문구 장한로36길 23-8,서울특별시 동대문구 장안동 318-17,생활방범,3,2012-07
서울특별시 동대문구 장한로24길 40,서울특별시 동대문구 장안동 338-1,어린이보호,3,2014-09
서울특별시 동대문구 한천로10길 55,서울특별시 동대문구 장안동 192-3,생활방범,3,2015-02
서울특별시 동대문구 한천로 72-49,서울특별시 동대문구 장안동 190-40,생활방범,3,2015-02
서울특별시 동대문구 장한로5길 45,서울특별시 동대문구 장안1동 403-5,어린이보호,2,2016-01
서울특별시 동대문구 장한로6길 10,서울특별시 동대문구 장안동 433-15,생활방범,4,2016-10
서울특별시 동대문구 장한로10길 9,서울특별시 동대문구 장안동 436-3,생활방범,4,2016-10
서울특별시 동대문구 한천로26길 43,서울특별시 동대문구 장안동 389-4,어린이보호,4,2016-10
서울특별시 동대문구 답십리로66길 105,서울특별시 동대문구 장안동 395-1,생활방범,4,2018-07
서울특별시 동대문구 한천로22길 7,서울특별시 동대문구 장안동 164-1,생활방범,3,2018-07
서울특별시 동대문구 천호대로93길 56,서울특별시 동대문구 장안동 573,생활방범,4,2018-12
서울특별시 동대문구 답십리로72길 158,서울특별시 동대문구 장안동 352,생활방범,4,2018-12
서울특별시 동대문구 한천로14길 53,서울특별시 동대문구 장안동 398-8,생활방범,3,2018-12
서울특별시 동대문구 한천로26길 23,서울특별시 동대문구 장안1동 144-17,어린이보호,4,2018-12
서울특별시 동대문구 천호대로77다길 11-18,서울특별시 동대문구 장안동 400-1,생활방범,4,2019-12
서울특별시 동대문구 천호대로87길 14,서울특별시 동대문구 장안동 459-2,생활방범,3,2019-12
서울특별시 동대문구 답십리로64길 135,서울특별시 동대문구 장안동 194-28,생활방범,4,2019-12
서울특별시 동대문구 천호대로79길 26,서울특별시 동대문구 장안동 419-1,생활방범,4,2019-12
서울특별시 동대문구 한천로20길 8-12,서울특별시 동대문구 장안동 186-38,생활방범,4,2019-12
서울특별시 동대문구 한천로 10,서울특별시 동대문구 장안동 412-4,생활방범,3,2019-12
서울특별시 동대문구 천호대로77길 10,서울특별시 동대문구 장안동 415-1,생활방범,4,2019-12
서울특별시 동대문구 장한로 3,서울특별시 동대문구 장안동 416-5,생활방범,4,2019-12
서울특별시 동대문구 장한로26다길 1,서울특별시 동대문구 장안2동 337,생활방범,3,2007-01
서울특별시 동대문구 사가정로25가길 11,서울특별시 동대문구 장안2동 93-92,생활방범,3,2007-01
서울특별시 동대문구 장한로26나길 6,서울특별시 동대문구 장안2동 343,생활방범,3,2008-01
서울특별시 동대문구 장한로20길 26,서울특별시 동대문구 장안2동 347-6,생활방범,3,2008-01
