,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도
6135,은성중학교,1955-02-15,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,37.488377899999996,127.03523329999999
6136,강남중학교,1959-04-03,서울특별시 동작구 대방동 390-6,서울특별시 동작구 대방동15길 29,37.5027635,126.923345
6137,상현중학교,1968-10-02,서울특별시 동작구 상도동 111-52,서울특별시 동작구 사당로2길 2-19,37.4939896,126.96034499999999
6138,국사봉중학교,1986-04-23,서울특별시 동작구 상도동 214-437,서울특별시 동작구 양녕로20길 20,37.493530799999995,126.9440571
6139,동작중학교,1984-12-08,서울특별시 동작구 동작동 59-1,서울특별시 동작구 동작대로39가길 83,37.49546289999999,126.9778041
6140,상도중학교,1968-10-23,서울특별시 동작구 사당동 181-20,서울특별시 동작구 사당로2가길 72,37.4909213,126.9614773
6141,영등포중학교,1906-04-07,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 5,37.5090558,126.93473490000001
6142,사당중학교,1984-03-05,서울특별시 동작구 사당동 209-16,서울특별시 동작구 사당로9가길 58,37.487762599999996,126.96853909999999
6143,남성중학교,1983-04-29,서울특별시 동작구 사당동 304-45,서울특별시 동작구 남부순환로269길 166,37.479009399999995,126.972489
6144,장승중학교,1985-04-24,서울특별시 동작구 상도동 175-1,서울특별시 동작구 장승배기로10가길 25,37.5031484,126.94083359999999
6145,강현중학교,1968-05-01,서울특별시 동작구 상도동 335-5,서울특별시 동작구 상도로13라길 22,37.5031141,126.93075459999999
6146,문창중학교,1981-05-08,서울특별시 동작구 신대방동 364-58,서울특별시 동작구 여의대방로22나길 40,37.4958029,126.92240670000001
6147,대방중학교,1972-09-01,서울특별시 동작구 신대방동 492-200,서울특별시 동작구 여의대방로10길 24,37.4955925,126.91433290000002
6148,동양중학교,1951-03-03,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로9길 94,37.510223100000005,126.957477
6149,성남중학교,1938-04-25,서울특별시 동작구 대방동 375-1,서울특별시 동작구 대방동길 74,37.505281200000006,126.92661319999999
6150,숭의여자중학교,1903-10-31,서울특별시 동작구 대방동 20-114,서울특별시 동작구 여의대방로36길 79,37.5073623,126.9292442
6151,중앙대학교사범대학부속중학교,1934-04-15,서울특별시 동작구 흑석동 86,서울특별시 동작구 서달로 124,37.503629100000005,126.9617331
6152,봉림중학교,1989-04-21,서울특별시 관악구 봉천동 1531-38,서울특별시 관악구 장군봉길 72,37.481198299999996,126.93770320000002
6153,당곡중학교,1983-05-09,서울특별시 관악구 봉천동 682,서울특별시 관악구 봉천로13길 101,37.49235720000001,126.9326778
6154,구암중학교,2004-03-02,서울특별시 관악구 봉천동 1712-5,서울특별시 관악구 성현로 53,37.4927753,126.94860349999999
6155,봉원중학교,1969-11-11,서울특별시 관악구 봉천동 25-19,서울특별시 관악구 관악로24가길 15,37.4839175,126.95823100000001
6156,관악중학교,1982-03-01,서울특별시 관악구 봉천동 100-569,서울특별시 관악구 남부순환로237길 60,37.481259,126.96191189999999
6157,인헌중학교,1971-01-16,서울특별시 관악구 봉천동 1647,서울특별시 관악구 인헌9길 35,37.47269779999999,126.9688393
6158,신관중학교,1984-03-01,서울특별시 관악구 신림동 산168-10,서울특별시 관악구 신림로48길 17-16,37.480201799999996,126.93445249999999
6159,신림중학교,1972-05-13,서울특별시 관악구 신림동 133,서울특별시 관악구 신림로 40,37.470329,126.94600520000002
6160,삼성중학교,1971-03-01,서울특별시 관악구 신림동 220-1,서울특별시 관악구 신림로3가길 39-24,37.4676063,126.94251200000001
6161,난우중학교,1984-04-23,서울특별시 관악구 신림동 652-156,서울특별시 관악구 난곡로16길 32,37.466805799999996,126.9228301
6162,미성중학교,1984-05-17,서울특별시 관악구 신림동 745-24,서울특별시 관악구 문성로16길 40,37.4757658,126.913026
6163,남서울중학교,1964-11-12,서울특별시 관악구 신림동 1690-3,서울특별시 관악구 남부순환로172길 97,37.4821362,126.92103700000001
6164,남강중학교,1971-01-16,서울특별시 관악구 신림동 627-1,서울특별시 관악구 난곡로34길 80,37.4713732,126.9246992
6165,서울문영여자중학교,1926-04-01,서울특별시 관악구 봉천동 1695,서울특별시 관악구 관악로 85,37.4729044,126.95091869999999
6166,광신중학교,1951-10-10,서울특별시 관악구 신림동 산87-6,서울특별시 관악구 광신길 141,37.4644759,126.9259388
6167,성보중학교,1982-05-31,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,37.4807269,126.9209571
6168,무학중학교,1968-10-01,서울특별시 성동구 행당동 322-1,서울특별시 성동구 행당로 120,37.5576839,127.03197469999999
6169,광희중학교,1937-05-21,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 46,37.5511529,127.0339817
6170,성수중학교,1967-10-27,서울특별시 성동구 성수동1가 685-143,서울특별시 성동구 서울숲길 18,37.5473422,127.038253
6171,경수중학교,1981-05-04,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 14,37.5395092,127.05927209999999
6172,동마중학교,1985-04-26,서울특별시 성동구 마장동 405-45,서울특별시 성동구 마조로11길 18,37.5628026,127.0403525
6173,마장중학교,2005-03-01,서울특별시 성동구 마장동 766-49,서울특별시 성동구 마장로35나길 31,37.5683089,127.0421258
6174,경일중학교,2004-03-02,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,37.543828399999995,127.04786940000001
6175,성원중학교,1968-10-02,서울특별시 성동구 성수동2가 333-17,서울특별시 성동구 성덕정9가길 13,37.5394516,127.05138329999998
6176,옥정중학교,1984-03-01,서울특별시 성동구 옥수동 227,서울특별시 성동구 한림말길 11,37.5416714,127.0129854
6177,행당중학교,1968-10-02,서울특별시 성동구 행당동 66-3,서울특별시 성동구 왕십리로 189,37.5545525,127.0419642
6178,한양대학교사범대학부속중학교,1960-01-18,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42,37.5619189,127.042326
6179,자양중학교,1984-03-01,서울특별시 광진구 자양동 524-10,서울특별시 광진구 뚝섬로41길 33,37.535399299999995,127.0743848
6180,광장중학교,1983-04-06,서울특별시 광진구 광장동 394-5,서울특별시 광진구 광장로1길 1,37.5471782,127.10192620000001
6181,양진중학교,2006-03-01,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,37.5445756,127.09834850000001
6182,광남중학교,1993-05-04,서울특별시 광진구 광장동 554-15,서울특별시 광진구 아차산로70길 17-62,37.5408318,127.10162050000001
6183,신양중학교,1984-05-09,서울특별시 광진구 자양동 57-8,서울특별시 광진구 자양강변길 73,37.5336506,127.0634311
6184,광양중학교,1986-04-18,서울특별시 광진구 자양동 674,서울특별시 광진구 자양로3길 7,37.5308899,127.08616909999999
6185,광진중학교,1979-10-10,서울특별시 광진구 자양동 693,서울특별시 광진구 뚝섬로64길 45,37.5322204,127.0901621
6186,용곡중학교,1983-05-04,서울특별시 광진구 중곡동 176-77,서울특별시 광진구 용마산로22길 76,37.565951,127.08908899999999
6187,구의중학교,1984-03-01,서울특별시 광진구 화양동 303-18,서울특별시 광진구 광나루로30길 80,37.5428495,127.07884140000002
6188,동국대학교사범대학부속여자중학교,1930-06-20,서울특별시 광진구 구의동 238-1,서울특별시 광진구 광나루로36길 47,37.542584000000005,127.0874025
6189,대원국제중학교,1977-05-20,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26,37.5624945,127.08941809999999
6190,건국대학교사범대학부속중학교,1968-05-15,서울특별시 광진구 화양동 528-4,서울특별시 광진구 자양로 145-1,37.5417232,127.0815966
6191,길음중학교,2012-06-05,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 144,37.6140891,127.01745600000001
6192,서울대학교사범대학부설중학교,1946-09-01,서울특별시 성북구 종암동 7-10,서울특별시 성북구 월곡로 36,37.595819,127.0391338
6193,삼선중학교,1960-05-03,서울특별시 성북구 동소문동4가 278-174,서울특별시 성북구 동소문로3길 69,37.5917492,127.0078716
6194,월곡중학교,1986-05-14,서울특별시 성북구 상월곡동 35-1,서울특별시 성북구 장월로 6,37.6069807,127.0482587
6195,숭곡중학교,2011-03-01,서울특별시 성북구 하월곡동 87-1,서울특별시 성북구 종암로 208,37.6084785,127.03129879999999
6196,석관중학교,1983-05-04,서울특별시 성북구 석관동 88-2,서울특별시 성북구 한천로 526,37.6081394,127.0667152
6197,개운중학교,2006-03-01,서울특별시 성북구 돈암동 83-145,서울특별시 성북구 북악산로 935,37.594626399999996,127.0248432
6198,장위중학교,1984-12-08,서울특별시 성북구 장위동 231-623,서울특별시 성북구 장위로4길 70,37.6112939,127.04084080000001
6199,북악중학교,1984-04-27,서울특별시 성북구 정릉동 640-3,서울특별시 성북구 정릉로12길 41,37.6070086,127.00160819999999
6200,종암중학교,1981-03-09,서울특별시 성북구 종암동 32-3,서울특별시 성북구 종암로5길 80-17,37.593111,127.0319898
6201,고명중학교,1955-03-15,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870,37.5974096,127.01998400000001
6202,용문중학교,1946-10-12,서울특별시 성북구 안암동2가 96-1,서울특별시 성북구 고려대로17가길 46,37.5886907,127.0246601
6203,홍익대학교사범대학부속중학교,1954-04-12,서울특별시 성북구 성북동 151,서울특별시 성북구 성북로14가길 23,37.5936667,127.00280359999998
6204,남대문중학교,1934-05-20,서울특별시 성북구 장위동 126,서울특별시 성북구 한천로95길 28,37.618636200000005,127.05579180000001
6205,동구여자중학교,1942-06-17,서울특별시 성북구 성북동 168-275,서울특별시 성북구 성북로8길 71,37.5929565,127.0081707
6206,한성여자중학교,1945-10-05,서울특별시 성북구 삼선동2가 395-4,서울특별시 성북구 삼선교로16길 118,37.5820001,127.01131229999999
6207,성신여자중학교,1936-04-28,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 북악산로 918,37.5938951,127.02325320000001
6208,고려대학교사범대학부속중학교,1968-03-11,서울특별시 성북구 정릉동 660,서울특별시 성북구 정릉로 161,37.609826899999995,127.001572
6209,수송중학교,2001-03-02,서울특별시 강북구 번동 456-1,서울특별시 강북구 한천로122길 21,37.63680120000001,127.0339165
6210,강북중학교,1981-03-09,서울특별시 강북구 수유동 694,서울특별시 강북구 한천로150길 67,37.6449158,127.02537209999998
6211,삼각산중학교,2003-03-01,서울특별시 강북구 미아동 1357-11,서울특별시 강북구 삼양로19길 141,37.616082399999996,127.01545390000001
6212,미양중학교,2009-06-10,서울특별시 강북구 미아동 837-734,서울특별시 강북구 인수봉로 39,37.6236655,127.01217949999999
6213,번동중학교,1992-04-28,서울특별시 강북구 번동 231,서울특별시 강북구 오현로35길 87,37.632447,127.03620749999999
6214,인수중학교,1986-05-04,서울특별시 강북구 수유동 551,서울특별시 강북구 인수봉로75길 10,37.6438658,127.00992120000001
6215,수유중학교,1972-06-03,서울특별시 강북구 수유동 491-61,서울특별시 강북구 인수봉로37길 40,37.6315655,127.01048600000001
6216,화계중학교,1970-10-10,서울특별시 강북구 수유동 491-28,서울특별시 강북구 화계사길 63,37.632517,127.0097112
6217,서라벌중학교,1956-03-05,서울특별시 강북구 우이동 103-9,서울특별시 강북구 삼양로155길 37-9,37.6569839,127.0114869
6218,신일중학교,1966-10-13,서울특별시 강북구 미아동 193-1,서울특별시 강북구 솔매로49길 20,37.6279658,127.0284273
6219,창문여자중학교,1973-03-01,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 61,37.6134973,127.0363886
6220,성암여자중학교,1960-10-01,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52,37.6204129,127.0239049
6221,영훈국제중학교,1969-03-27,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19,37.614681700000006,127.02809380000001
8876,경기상업고등학교,1923-05-14,서울특별시 종로구 청운동 89-3,서울특별시 종로구 자하문로 136,37.5892589,126.97005890000001
8877,서일국제경영고등학교,1966-12-08,서울특별시 종로구 창신동 13-80,서울특별시 종로구 지봉로17길 49,37.5793799,127.0127598
8878,대동세무고등학교,1925-04-18,서울특별시 종로구 계동 35,서울특별시 종로구 계동길 84-10,37.581582,126.98794960000001
8879,성동글로벌경영고등학교,1961-03-03,서울특별시 중구 신당동 250-3,서울특별시 중구 퇴계로 375,37.5658541,127.01352379999999
8880,성동공업고등학교,1944-04-01,서울특별시 중구 흥인동 1-1,서울특별시 중구 다산로 290,37.5693639,127.01729170000002
8881,한양공업고등학교,1945-09-01,서울특별시 중구 신당동 224-2,서울특별시 중구 을지로 299,37.5658723,127.0114457
