상세영업상태코드,상세영업상태명,폐업일자,지번주소,사업장명,최종수정일자,데이터갱신일자,공연장형태구분명,최초등록시점
13,영업중,0,서울특별시 구로구 신도림동 692번지 디큐브시티 제타워동 7~8층 일부 ,롯데컬처웍스(주)롯데시네마 제1관,20200113113319,2020-01-15 02:40:00.0,영화관,20130911
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제1관,20180129092254,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10 제5관,20190813110926,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제4관,20190813110734,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제3관,20190813110541,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제2관,20190813092122,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제1관,20190813092201,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 애경백화점 6층 ,CGV구로10 제10관(CGV 아트하우스),20190813111440,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10 제9관,20190813111357,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제8관,20190813111240,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10 제7관 (CGV 아트하우스),20190820201430,2019-08-22 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 573번지 ,CGV구로10제6관,20190813111110,2019-08-15 02:40:00.0,영화관,20020117
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제2관,20180126173157,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제4관,20180328141717,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제6관,20180328094224,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제3관,20191113161602,2019-11-15 02:40:00.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제5관,20191113161639,2019-11-15 02:40:00.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제7관,20180110114312,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제8관,20180503080900,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제9관,20180503081630,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 구로구 구로동 3-25번지 테크노마트 신도림점 12층 ,CINE Q 신도림점 제10관,20180503095149,2018-08-31 23:59:59.0,영화관,20071115
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제1관,20200114111331,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제6관),20200114093710,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제5관),20200114111246,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제1관),20200114110819,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제2관),20200114084519,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제4관),20200114111213,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 가산동 60-8번지 현대시티아울렛 가산점 ,롯데시네마 가산디지털(제3관),20200114111128,2020-01-16 02:40:00.0,영화관,20130321
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마독산 제8관,20200114111040,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제7관,20200114113839,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제6관,20200114111834,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제5관,20200114111755,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제4관,20200114111728,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제3관,20200114111700,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 금천구 독산동 291-5번지 ,롯데시네마 독산 제2관,20200114111602,2020-01-16 02:40:00.0,영화관,20041013
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 4관[COMFORT SEAT],20190424173821,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 6관,20190424173922,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 5관 [CGV아트하우스],20190424173852,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제5관,20190423091345,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제4관,20190423091333,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제3관,20190423091322,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 2관,20190424173717,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 1관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 7관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 6관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제1관,20190423091229,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 9관,20190424174111,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 5관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 4관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제9관,20190423091440,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제11관(스타리움),20190423091501,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제10관(골드클래스),20190423091450,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 ,CGV 영등포 12관(SPHERE X),20190423091355,2019-04-25 02:40:00.0,영화관,20151223
13,영업중,0,서울특별시 영등포구 여의도동 23번지 IFC ,CGV여의도 7관(Premium관),20190424173951,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 1관,20190424172801,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 8관[COMFORT SEAT],20190424174024,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제2관[4D],20190423091311,2019-04-25 02:40:00.0,영화관,20091217
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 2관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제7관,20190423091416,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제6관,20190423091406,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동4가 442번지 타임스퀘어 4층 ,CGV 영등포 제8관,20190423091428,2019-04-25 02:40:00.0,영화관,20090914
13,영업중,0,서울특별시 영등포구 영등포동 618-496번지 외 12필지 ,롯데시네마 영등포 3관,20200116111028,2020-01-18 02:40:00.0,영화관,20050426
13,영업중,0,서울특별시 영등포구 여의도동 23번지 ,CGV여의도 3관(VeatBox관),20190424173748,2019-04-26 02:40:00.0,영화관,20120827
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20180618093544,2018-08-31 23:59:59.0,영화관,20070515
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20180618093527,2018-08-31 23:59:59.0,영화관,20070515
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20180618093510,2018-08-31 23:59:59.0,영화관,20070515
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20180618093432,2018-08-31 23:59:59.0,영화관,20070515
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20180618093449,2018-08-31 23:59:59.0,영화관,20070515
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든씨네마 7층 ,메가박스(주) 이수지점,20191212104820,2019-12-14 02:40:00.0,영화관,20070514
13,영업중,0,서울특별시 구로구 개봉동 297-2번지 ,떼아뜨르 이동영화,20050804143838,2018-08-31 23:59:59.0,영화관,20040614
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ,아트나인 0관,20170504102109,2018-08-31 23:59:59.0,영화관,20130115
13,영업중,0,서울특별시 동작구 사당동 147-53번지 골든시네마타워 12층 ,아트나인 9관,20170504102215,2018-08-31 23:59:59.0,영화관,20130115
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제4관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제7관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제3관,20200114135610,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 봉천동 862-1번지 12층 ,롯데시네마 서울대입구제2관,20200114201052,2020-01-16 02:40:00.0,영화관,20060928
13,영업중,0,서울특별시 관악구 봉천동 862-1번지 12층 ,롯데시네마 서울대입구제3관,20200114201052,2020-01-16 02:40:00.0,영화관,20060928
13,영업중,0,서울특별시 관악구 봉천동 862-1번지 12층 ,롯데시네마 서울대입구제4관,20200114201052,2020-01-16 02:40:00.0,영화관,20060928
13,영업중,0,서울특별시 관악구 봉천동 862-1번지 12층 ,롯데시네마 서울대입구제5관,20200114201052,2020-01-16 02:40:00.0,영화관,20060928
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제6관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제2관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제1관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제8관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 신림동 1641-2번지 14층 ,롯데시네마 신림 제5관,20200114135609,2020-01-16 02:40:00.0,영화관,20090225
13,영업중,0,서울특별시 관악구 봉천동 862-1번지 12층 ,롯데시네마 서울대입구1관,20200114201052,2020-01-16 02:40:00.0,영화관,20060928
13,영업중,0,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,메가박스중앙(주) 센트럴 더부티크 103호,20200331154841,2020-04-02 02:40:00.0,영화관,20000728
13,영업중,0,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,메가박스중앙(주) 센트럴 더부티크 102호,20200331154822,2020-04-02 02:40:00.0,영화관,20000728
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 1관,20191212175959,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 2관,20191212180012,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 3관,20191212180022,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 5관,20191212180046,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 4관,20191212180032,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 6관,20191212180057,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 서초동 1317-20번지 ,메가박스중앙(주) 강남 7관,20191212180107,2019-12-14 02:40:00.0,영화관,20041222
13,영업중,0,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,메가박스중앙(주) 센트럴 더부티크 101호,20200407163643,2020-04-09 02:40:00.0,영화관,20000728
13,영업중,0,서울특별시 서초구 반포동 19-3번지 센트럴시티 ,메가박스중앙(주) 센트럴 더부티크 105호,20200331154907,2020-04-02 02:40:00.0,영화관,20000728
13,영업중,0,서울특별시 서초구 반포동 19-3번지 센트럴시티 지하1층 ,메가박스중앙(주) 센트럴 더부티크 104호,20200331154855,2020-04-02 02:40:00.0,영화관,20000728
13,영업중,0,서울특별시 강남구 신사동 651-21번지 ,CGV 청담씨네시티 3관(COMFORT SWEETBOX PREMIUM),20191220175044,2019-12-22 02:40:00.0,영화관,20020123
13,영업중,0,서울특별시 강남구 신사동 651-21번지 ,CGV 청담씨네시티 2관(HEADPHONE),20191220174911,2019-12-22 02:40:00.0,영화관,20020123
13,영업중,0,서울특별시 강남구 신사동 651-21번지 ,CGV 청담씨네시티 1관(HEADPHONE),20191220174812,2019-12-22 02:40:00.0,영화관,20020123
13,영업중,0,서울특별시 강남구 신사동 651-21번지 ,CGV 청담씨네시티 BMW CINEMA SWEETBOX PREMIUM관,20190507113625,2019-05-09 02:40:00.0,영화관,20020123
13,영업중,0,서울특별시 강남구 논현동 3-5번지 1층 ,롯데시네마 브로드웨이 5관,20130417185859,2018-08-31 23:59:59.0,영화관,20020702
13,영업중,0,서울특별시 강남구 논현동 3-5번지 1층 ,롯데시네마 브로드웨이 4관,20130417180832,2018-08-31 23:59:59.0,영화관,20020702
13,영업중,0,서울특별시 강남구 논현동 3-5번지 1층 ,롯데시네마 브로드웨이 3관,20170102190707,2018-08-31 23:59:59.0,영화관,20020702
13,영업중,0,서울특별시 강남구 논현동 3-5번지 4층 ,롯데시네마 브로드웨이 2관,20130409101447,2018-08-31 23:59:59.0,영화관,20020702
13,영업중,0,서울특별시 강남구 논현동 3-5번지 2층 ,롯데시네마 브로드웨이 1관,20130409100525,2018-08-31 23:59:59.0,영화관,20020702
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 ,주공공이 시사실,20030208135458,2018-08-31 23:59:59.0,0.0,20020425
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 ,주공공이 4관,20030208135458,2018-08-31 23:59:59.0,0.0,20020425
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 ,주공공이 3관,20030208135458,2018-08-31 23:59:59.0,0.0,20020425
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 ,주공공이 2관,20030208135458,2018-08-31 23:59:59.0,0.0,20020425
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 ,주공공이 1관,20030208135458,2018-08-31 23:59:59.0,0.0,20020425
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 101호 스위트룸,20191219143852,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 105호 컴포트룸,20191219144154,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 104호 컴포트룸,20191219144243,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 103호 스위트룸,20191219144337,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 102호 스위트룸,20191219144416,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 역삼동 814-6번지 스타플렉스 6층 ,CGV 강남제1관,20190421162722,2019-04-23 02:40:00.0,영화관,20070208
13,영업중,0,서울특별시 강남구 신사동 602번지 ,씨네 드 쉐프 B관,20190423234053,2019-04-25 02:40:00.0,영화관,20061226
13,영업중,0,서울특별시 강남구 신사동 602번지 ,CGV압구정 ART 3관,20190421215944,2019-04-23 02:40:00.0,영화관,20060704
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 11관,20191219143929,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 10관,20191219143357,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 9관,20191219144007,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 8관,20191219144033,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 7관,20191219110747,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 논현동 6-13번지 ,코엑스 컴포트 6관,20191219144129,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 5관,20191219144217,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 4관,20191219144312,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 삼성동 159번지 ,코엑스 컴포트 3관,20191219144442,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 논현동 1-3번지 ,클래식시네마스페이스(주),20030208135458,2018-08-31 23:59:59.0,0.0,20001020
13,영업중,0,서울특별시 강남구 역삼동 816번지 ,메가박스 씨티(강남대로)2관,20160616142644,2018-08-31 23:59:59.0,영화관,19940905
13,영업중,0,서울특별시 강남구 역삼동 816번지 ,메가박스 씨티(강남대로)1관,20160616142125,2018-08-31 23:59:59.0,영화관,19940905
13,영업중,0,서울특별시 강남구 논현동 123-2번지 ,강남비디오소극장,20030208135458,2018-08-31 23:59:59.0,0.0,19980309
13,영업중,0,서울특별시 강남구 신사동 603-2번지 ,CGV압구정 제3관,20190421220101,2019-04-23 02:40:00.0,영화관,19971216
13,영업중,0,서울특별시 강남구 신사동 603-2번지 ,CGV압구정 제2관,20190421220120,2019-04-23 02:40:00.0,영화관,19971216
13,영업중,0,서울특별시 강남구 신사동 603-2번지 ,CGV압구정 제1관,20190421220139,2019-04-23 02:40:00.0,영화관,19971216
13,영업중,0,서울특별시 강남구 논현동 4-15번지 ,씨네마강남 대관,20030208135458,2018-08-31 23:59:59.0,0.0,19950215
13,영업중,0,서울특별시 강남구 논현동 6-3번지 ,코엑스 2관,20191219144406,2019-12-21 02:40:00.0,영화관,20000504
13,영업중,0,서울특별시 강남구 역삼동 816-7번지 ,메가박스 씨티(강남대로)4관,20160616142601,2018-08-31 23:59:59.0,영화관,19991222
13,영업중,0,서울특별시 강남구 역삼동 816-7번지 ,메가박스 씨티(강남대로)3관,20160616140746,2018-08-31 23:59:59.0,영화관,19991222
13,영업중,0,서울특별시 강남구 논현동 91-6번지 ,씨네하우스 3관,20030208135458,2018-08-31 23:59:59.0,0.0,19991011
13,영업중,0,서울특별시 강남구 논현동 91-6번지 ,씨네하우스 2관,20030208135458,2018-08-31 23:59:59.0,0.0,19991011
13,영업중,0,서울특별시 강남구 삼성동 159번지 코엑스 ,코엑스지점 더 부티크 프라이빗,20191219144512,2019-12-21 02:40:00.0,영화관,20180314
13,영업중,0,서울특별시 강남구 논현동 4-15번지 ,씨네마강남 2관,20030208135458,2018-08-31 23:59:59.0,0.0,19980309
